ts,imei,mwra,c.dogalize,c.android.gm,c.android.youtube,c.android.chrome,c.katana,c.raider,c.android.vending,c.UCMobile.x86,c.updateassist,c.UCMobile.intl,p.android.packageinstaller,p.android.settings,p.android.documentsui,p.android.chrome,p.android.gm,p.system,p.android.externalstorage,p.android.vending,p.process.gapps,p.google,p.browser.provider,p.android.defcontainer,p.dogalize,p.olauncher,p.simulator,p.inputmethod.latin,p.android.gms,p.notifier,p.katana,p.gms.persistent
2018-05-07 05:18:00,3590433799317662030,0.0,6.41469,10.67435,7.14585,10.18285,14.14606,68.33336,67.93289,14.26386,4.62236,66.63553,13.2817,10.72818,7.77717,9.95374,15.21994,12.69976,19.1811,0.00122,60.76329,49.66481,60.94036,40.98361,2.70273,38.87119,75.9703,90.17147,89.75649,56.37706,86.92563,89.80393
2018-05-06 11:14:00,3590433799317662485,1.0,7.98913,13.31542,11.61422,10.14732,12.98536,39.11706,67.71751,23.96435,3.6233,7.05349,7.04522,15.99643,10.97846,6.42245,10.07958,10.20407,4.31489,0.01687,46.42808,38.40638,81.21958,32.49905,91.76614,14.85127,99.78351,32.67824,28.48326,40.12917,6.43592,47.25252
2018-05-09 17:11:00,359043379931766700,1.0,8.30537,7.77508,9.83187,11.82515,11.00533,53.37508,85.97447,13.30835,56.69851,25.84753,12.70144,14.00843,12.21431,5.3989,11.22704,9.436,6.68016,0.00012,54.93184,43.53834,52.8844,49.98311,86.02732,73.92832,12.49678,97.86464,57.45684,20.85456,99.76539,1.55174
2018-05-10 10:37:00,863033069630348131,0.0,8.70989,10.97508,10.56219,12.80348,11.76946,38.29282,31.01059,61.21421,83.97255,34.98612,13.78365,7.39629,8.96583,9.23126,14.13842,12.3606,13.61844,0.00167,74.33468,40.83595,36.30152,49.2626,13.11206,97.57161,0.27733,77.50415,82.00863,49.65947,14.23611,30.79094
2018-05-12 10:25:00,359043379931766460,1.0,10.45749,12.08994,13.2832,11.77191,8.25091,35.47084,67.36445,58.55439,21.09969,62.53271,7.97748,11.58056,7.8816,8.69002,13.19944,11.23034,10.88793,0.00494,56.00875,33.42143,58.96391,16.16935,41.71268,8.56553,60.27288,25.53018,89.45678,69.28851,19.69313,99.06782
2018-05-14 07:55:00,359043379931766619,0.0,10.2022,11.88394,12.03551,12.74165,15.93804,57.55885,58.62603,65.42678,64.05918,30.53111,14.87462,9.17445,6.83566,5.76528,11.63383,10.48886,11.74862,0.00404,25.43508,44.45679,42.92439,56.53323,33.84622,6.73627,63.20264,86.63025,47.12748,55.79568,53.55826,82.83723
2018-05-11 03:16:00,359043379931766759,1.0,10.05284,13.60272,13.88531,10.9349,5.58548,55.01418,80.02588,27.7981,62.15228,55.91648,11.45445,9.67374,6.87156,10.17641,13.31017,13.60039,10.59413,0.02247,47.2494,45.93842,48.13877,64.17799,17.6662,68.63649,32.92626,41.02774,35.74978,94.66812,70.56878,83.45549
2018-05-11 08:16:00,359043379931766874,1.0,13.55922,15.95608,14.42283,12.2183,10.61322,40.58354,29.59053,92.3797,97.3936,56.01097,11.86282,16.82693,12.43122,6.32306,12.91979,13.98835,8.94562,0.23607,36.28258,58.99521,54.82625,33.6986,19.25419,59.8683,65.83747,40.30028,12.65308,77.91679,67.65169,65.68255
2018-05-06 10:22:00,863033069630348909,1.0,7.1188,8.6398,13.7613,9.72561,8.91063,69.2982,45.70635,63.84314,65.22726,5.13102,7.97181,15.45728,13.88675,10.2035,14.32909,11.46813,10.37866,0.00019,46.44126,57.27997,37.02878,36.37567,89.78245,11.274,70.35455,27.97907,16.35532,48.70823,56.81697,62.61413
2018-05-10 21:55:00,3590433799317661172,0.0,7.34556,13.54072,9.6121,13.65663,10.96392,56.40101,43.05149,42.3363,72.27234,48.49463,13.7096,8.55789,10.39366,10.5257,11.69279,13.26107,11.46816,0.02112,26.72471,28.14643,25.68269,54.83825,54.26496,74.93813,30.34512,56.79878,81.61175,82.46548,98.20919,44.80092
2018-05-06 17:11:00,3590433799317662246,0.0,6.79404,14.37484,10.87247,14.88396,10.30056,42.7852,33.74782,58.88401,73.29903,12.06212,14.23282,6.66761,11.43207,11.39815,13.34121,12.87945,14.12775,0.04859,71.50634,63.51315,37.67722,30.70684,60.87532,49.83262,79.74292,26.49299,19.67049,95.40269,55.5738,83.40965
2018-05-14 12:10:00,863033069630348818,1.0,15.70876,13.81807,11.96988,7.68596,10.85853,38.23516,43.96874,58.80345,39.3078,14.82769,13.94994,14.26409,10.70561,9.32619,11.20526,9.03273,14.14235,0.02785,33.94664,28.92205,84.72543,53.96592,7.5175,21.12486,31.27787,89.69855,79.13534,30.29875,41.54785,45.75417
2018-05-10 10:09:00,359043379931766197,1.0,11.17792,9.82344,13.09502,8.78437,11.74265,16.69528,29.01816,35.32626,16.67194,9.31919,14.11991,14.54727,12.95748,14.12299,16.4415,11.2376,9.69848,0.00054,30.55183,37.20305,39.42292,66.4579,57.24818,98.64507,25.10868,23.74845,22.25827,79.49811,37.13883,91.0277
2018-05-13 13:08:00,359043379931766155,1.0,9.23726,8.88425,11.90765,15.2887,7.11739,58.78234,70.7703,82.28422,88.09937,22.86678,9.17622,10.42116,11.40844,11.17599,11.97171,7.71511,8.49532,0.00025,38.22485,43.22602,38.95336,35.00514,60.70278,58.07009,63.00182,10.06659,65.0474,63.08171,62.62107,34.20093
2018-05-10 12:29:00,3590433799317661461,1.0,8.50497,11.61838,13.55849,11.63459,10.32682,35.67855,73.54284,33.07919,21.02659,55.83641,9.44963,12.59493,15.01151,12.63889,12.80446,7.32568,10.31665,0.00311,51.78237,44.1788,53.41819,52.44639,57.43045,58.0829,39.10056,78.81088,32.36114,43.54724,68.85299,29.76576
2018-05-08 15:03:00,8630330696303481560,0.0,12.16686,9.88155,12.81687,9.88792,11.29516,52.69539,3.03845,7.11082,97.82667,23.84101,10.37094,14.30048,7.67611,12.10983,11.99005,11.16275,12.43787,0.00058,60.41067,44.14038,54.77302,79.15288,56.23104,87.72646,22.83997,94.60599,13.68238,9.80444,35.32956,44.43286
2018-05-11 23:02:00,8630330696303481735,1.0,8.48784,8.16972,12.56873,10.9791,7.77687,62.16627,21.15761,1.99946,38.01027,32.36108,11.41325,15.17811,13.05821,11.86588,15.54912,13.53092,11.73672,0.00013,49.9574,46.53449,52.38413,58.61359,94.41211,94.03493,65.24398,14.32637,31.89252,7.06791,59.15838,77.70623
2018-05-08 18:18:00,8630330696303481057,0.0,8.49368,8.48046,15.474,6.91784,11.65897,56.28783,64.5445,62.24778,5.36809,75.61478,15.16735,10.13514,7.86575,14.06834,13.68688,17.28387,13.95351,0.00015,52.6007,55.88048,37.20221,32.68969,32.52568,48.93942,46.25998,44.07904,1.71881,20.33752,53.32588,31.36071
2018-05-05 13:40:00,3590433799317662469,1.0,7.67611,13.65832,8.65401,13.51324,12.26347,50.98285,94.53184,49.53658,37.62562,43.38939,10.52297,7.74423,11.61239,12.50569,11.58027,14.40464,18.31912,0.02373,40.27205,49.58563,45.39919,45.92622,70.94617,73.01013,96.17676,67.23742,11.12284,19.30665,67.07503,70.63013
2018-05-14 00:55:00,863033069630348701,0.0,7.62122,4.91003,15.13043,12.65453,11.36817,47.56254,81.53907,4.91812,80.58887,51.79315,12.69209,8.00052,13.32098,13.16432,10.80847,16.35552,10.55727,5e-05,23.58292,49.02212,34.77633,63.55987,47.71525,14.04257,32.23607,98.66385,46.81722,10.03557,64.42612,56.60259
2018-05-14 16:08:00,359043379931766817,0.0,6.5512,10.44831,10.51225,11.44776,13.58588,35.31951,30.09587,17.66555,99.99791,20.50202,13.28602,8.39944,9.41727,11.05092,14.01435,12.8613,17.64427,0.00101,48.02656,54.05971,54.47375,40.61157,49.70399,47.31882,68.58699,11.24067,18.31837,40.66974,80.27083,35.73989
2018-05-07 03:16:00,359043379931766395,0.0,10.31165,7.56666,14.00326,7.05733,12.46245,26.11211,13.30161,36.19598,92.66945,98.74029,13.24083,8.93281,7.87168,14.94177,11.79171,14.2434,10.68108,0.0001,33.84785,48.57593,46.92748,65.00787,62.80836,74.00739,46.01704,59.60433,13.31845,89.56866,29.48455,31.44059
2018-05-08 08:48:00,3590433799317661461,1.0,15.6347,10.84274,11.77585,8.85611,7.68473,25.3283,37.65579,84.31076,77.59417,87.47303,15.73683,11.62162,7.89087,11.31819,13.0575,5.25952,14.67863,0.00147,66.37924,61.40054,68.63445,58.45576,16.53959,31.51978,22.59205,89.66497,80.71152,16.5714,76.6425,24.54595
2018-05-13 07:52:00,863033069630348610,1.0,11.39721,9.28358,13.94373,12.08364,9.76151,43.72907,96.2108,82.63658,26.66758,28.81944,10.06037,12.75213,10.84729,10.25861,14.88491,11.44515,9.56123,0.00032,65.26491,49.92407,65.51577,58.19609,23.20819,30.98679,10.63428,10.97345,3.14569,17.62674,99.52289,98.97656
2018-05-14 21:51:00,8630330696303481172,1.0,10.84514,14.55925,12.14901,10.9159,8.34131,42.7506,47.80899,91.21097,55.43914,9.65093,9.93758,13.16119,12.5789,13.26488,10.86379,11.57426,12.50167,0.0584,47.58619,24.7271,52.7015,44.49511,72.05658,82.45397,29.0748,17.45757,98.92257,19.27604,41.57872,17.71504
2018-05-14 02:25:00,8630330696303481156,0.0,7.41577,13.55605,8.6769,14.90124,11.38541,61.88059,11.09641,25.5997,9.17949,50.94199,12.74669,7.05235,6.73053,11.48577,10.66365,14.34898,11.91422,0.02143,85.2667,44.12849,41.46968,25.28557,67.67592,27.87624,17.64531,10.63582,66.73054,76.76318,23.86983,90.71487
2018-05-09 22:07:00,863033069630348974,0.0,10.50042,11.00984,11.66166,9.98162,11.40784,48.19313,66.03191,3.36378,3.12959,19.26167,12.70175,8.5496,8.88239,12.2741,12.19789,14.27547,15.09672,0.0017,71.61706,77.08612,56.74278,26.60953,13.96841,39.06072,88.93489,90.68924,6.79464,85.36793,11.68646,18.59017
2018-05-11 22:21:00,8630330696303482436,1.0,11.05359,12.94991,13.1166,13.00712,9.13837,59.1712,2.37536,78.12919,50.64599,16.7583,6.37017,14.1102,11.94689,10.14031,15.37949,13.57116,11.38058,0.01172,63.18685,66.98299,74.66428,55.03001,87.00151,10.88897,63.39174,73.34793,10.48205,10.16162,83.79889,27.29429
2018-05-12 03:16:00,8630330696303482451,1.0,12.00952,10.60874,10.33716,11.7276,12.11485,64.96615,60.62021,37.43121,57.49218,2.01748,10.57502,11.79508,12.58631,11.32969,13.4235,8.15358,8.95754,0.00117,47.50935,58.17449,73.44383,34.19735,37.35386,19.34479,94.27774,93.2403,11.67285,17.57264,86.97498,58.02027
2018-05-09 08:10:00,3590433799317661164,0.0,8.86589,12.78154,6.83204,11.16127,13.85522,45.58197,6.38889,65.29348,88.90392,67.83082,10.38837,10.86874,11.01247,9.32432,15.59609,12.13021,13.25747,0.00991,36.80934,47.98549,36.02105,17.83092,38.21211,92.76953,44.05141,57.11275,8.87109,63.27393,55.05193,85.86401
2018-05-14 20:22:00,863033069630348768,0.0,10.18231,11.99866,9.6325,11.57575,15.38106,47.5049,99.85485,13.01626,72.40934,52.3075,11.93132,9.57383,9.0075,7.8989,12.12932,12.97666,14.58285,0.00451,67.38851,51.26161,37.20166,31.58111,96.16902,44.03018,22.70492,75.37808,39.61508,9.06014,48.22031,87.54101
2018-05-13 16:37:00,359043379931766312,1.0,9.59985,11.92358,12.62257,12.46089,7.807,43.90501,59.12037,35.16581,3.63208,81.77493,4.88788,13.56233,14.05597,11.64009,12.34487,10.41468,9.48532,0.00424,45.46279,59.71973,58.59729,44.71264,66.42175,51.00134,24.49765,0.94861,69.27716,38.21911,65.09925,39.59284
2018-05-11 00:12:00,8630330696303481214,1.0,8.06888,9.56291,15.5772,15.05633,7.84086,32.87754,52.95954,77.03987,62.08358,19.94266,6.54966,11.32467,11.11203,9.11383,11.5753,7.29823,7.23694,0.00042,58.77565,29.90771,62.51428,53.21193,81.82855,18.51376,52.03322,49.85771,56.9804,75.76562,59.07148,95.42677
2018-05-14 22:34:00,3590433799317662212,1.0,14.6809,12.14814,12.36071,10.43392,8.91003,52.09935,45.45604,53.61706,10.04199,43.68264,11.49281,16.30381,8.36218,10.92397,11.16159,8.5444,11.59412,0.0053,23.42044,47.79422,60.30993,53.53581,98.12007,69.83305,93.82238,29.31548,2.07073,33.8215,65.33064,89.97803
2018-05-07 10:01:00,8630330696303481065,1.0,15.11231,13.85495,15.13273,9.06387,9.95887,39.65966,81.87093,74.1899,79.39679,1.20158,13.73989,14.79714,12.4383,7.15606,13.25965,8.65692,13.02567,0.02892,63.84263,67.80382,72.23058,57.41424,24.00085,98.36008,36.68066,64.25166,12.23993,9.71472,37.13475,62.72046
2018-05-06 13:57:00,8630330696303482493,0.0,8.50778,13.15401,9.84481,11.81564,14.30923,38.38004,58.10644,67.48788,85.56074,17.02143,12.52426,7.15935,6.30183,10.67898,11.24202,12.55187,13.37656,0.01434,48.15977,48.37185,57.91875,49.75182,10.80367,64.23905,7.19769,82.56358,67.11067,1.6838,84.54807,81.43386
2018-05-09 15:00:00,359043379931766734,1.0,10.3252,10.84788,10.63063,12.07057,11.74935,54.17642,9.66479,44.62361,39.89495,57.77377,7.78066,12.08017,11.22023,5.69138,10.96399,7.41896,7.33556,0.00144,28.86087,50.99375,44.51967,50.94905,13.742,21.86028,70.23429,55.60877,74.94684,59.86755,91.90397,64.49898
2018-05-06 01:01:00,359043379931766841,0.0,9.34143,13.76038,10.48522,12.57996,11.57981,75.91807,29.28438,72.06855,39.33975,36.03702,11.71339,8.60204,12.17453,11.33761,15.25969,12.56589,15.57138,0.02631,50.2828,41.60168,56.0766,48.99558,42.89587,54.94534,51.15633,94.48142,27.61682,89.16396,24.61232,34.29766
2018-05-15 16:51:00,359043379931766734,0.0,11.63108,13.10917,11.11012,8.5322,15.46904,60.43556,12.00591,12.96183,82.28156,35.26499,13.61331,6.6203,7.90922,11.26157,12.76878,12.72951,15.18385,0.01373,45.37272,62.93724,45.68028,35.17664,99.51757,80.1136,71.20151,55.05507,31.95933,66.11001,77.60721,50.44527
2018-05-15 07:03:00,8630330696303481024,0.0,8.05053,11.98133,8.94743,14.83662,15.38649,66.91304,48.00338,56.79048,14.23612,77.9497,12.24879,9.7876,6.0259,5.45188,14.01114,11.10399,11.06489,0.00445,55.47697,76.68783,60.43274,45.04397,65.18538,53.34442,48.75507,62.63006,43.80814,81.50705,69.03385,41.48954
2018-05-07 00:16:00,8630330696303482394,1.0,11.31806,8.9408,12.55496,10.25133,8.3559,49.69971,98.02069,67.93325,36.40813,5.11603,10.2809,12.98355,5.76371,10.99516,12.69505,9.34487,11.78048,0.00022,40.206,62.10132,40.22398,47.36301,22.94386,47.78689,64.57555,20.0344,77.58369,90.16664,29.10745,14.93813
2018-05-11 12:14:00,3590433799317662402,1.0,8.00664,11.75201,12.32883,10.94445,11.5901,47.74964,51.70141,1.46678,94.03183,14.68011,10.73372,14.65583,12.14023,9.27189,12.39588,9.91433,7.28863,0.00354,62.60839,17.44798,55.19114,46.1824,68.33792,79.87875,96.15376,25.16061,59.73132,61.80288,34.47331,31.3876
2018-05-11 07:28:00,359043379931766858,1.0,15.88784,11.96833,14.6379,7.29373,11.94596,50.64444,59.34804,35.54681,19.88787,62.44269,9.43325,14.74139,8.54523,8.95476,12.62353,9.89425,12.09269,0.00441,55.85564,60.14344,77.15614,26.55298,77.68965,13.91784,91.62973,10.40586,30.32811,93.2372,29.73439,52.28685
2018-05-11 15:28:00,3590433799317661800,0.0,11.44073,12.56926,8.5922,11.30575,13.30492,63.95306,6.16614,43.45851,38.6545,6.7346,12.95674,11.56871,8.45125,7.42462,12.27886,12.9931,9.39234,0.00803,63.89751,34.078,40.42534,63.43135,66.51439,88.53842,1.98225,80.5638,62.91429,49.48031,87.4823,77.21365
2018-05-15 10:25:00,3590433799317662147,0.0,7.87485,12.99895,8.27637,14.66295,11.5729,50.56362,9.62384,39.84381,86.58083,82.53181,11.81144,10.09991,7.53824,6.70189,10.8045,13.32738,11.63482,0.01232,58.94648,34.59737,46.08435,31.56362,77.38134,12.36725,88.62321,54.97707,85.54435,64.40318,41.58878,50.30838
2018-05-14 03:23:00,863033069630348818,0.0,10.21789,10.7257,11.45955,11.74578,11.51431,41.24115,43.43137,98.2063,90.0613,5.03994,11.99286,8.55165,9.44,12.30935,11.80978,13.28552,14.07012,0.0013,49.90817,50.89043,52.17659,50.55626,17.62592,23.05023,78.60938,79.88286,20.61622,65.04092,27.23509,67.08319
2018-05-13 01:45:00,863033069630348669,1.0,7.52281,16.60732,12.0445,8.13719,10.76004,54.81903,98.53992,50.67867,59.59087,55.43671,8.6657,10.54804,10.35132,8.79964,12.95809,12.06592,11.80395,0.45274,67.82334,37.12765,33.74455,41.97294,52.35979,93.15751,13.55835,65.54845,5.04459,10.2555,16.45931,51.09651
2018-05-10 02:52:00,863033069630348156,1.0,10.75348,11.10196,13.35943,11.60952,8.73998,60.0793,75.72318,74.94185,80.09155,6.49041,9.94969,16.30275,9.53871,7.89031,10.85765,8.73206,13.1096,0.00191,69.33201,43.72367,36.92711,25.53532,8.9015,83.95044,89.99556,23.95387,8.69673,32.0222,79.63459,18.06462
2018-05-13 14:32:00,359043379931766783,1.0,9.70394,7.44258,13.62102,11.25729,9.73901,34.98442,66.87396,61.03844,80.48236,79.43852,11.03055,14.08693,12.65525,8.0459,13.28614,10.23018,8.48947,7e-05,33.46479,40.18687,52.64814,58.43625,44.00313,23.9075,25.10491,19.46209,57.75679,96.19011,77.85534,7.42533
2018-05-10 10:57:00,3590433799317662329,1.0,5.16809,8.82134,10.73278,10.0501,7.8386,52.36584,71.22463,30.89379,39.94206,8.5932,8.99669,16.71198,15.8623,12.36728,12.2504,12.02405,7.78229,0.00023,38.49128,37.57097,49.39729,48.37042,45.14683,86.92509,89.05805,79.63961,24.80757,99.91058,3.93435,99.03799
2018-05-07 05:00:00,359043379931766577,0.0,10.37064,12.28838,11.98859,5.59302,14.27567,36.5941,15.52066,40.22298,22.15512,53.48473,9.54115,11.29417,7.00745,10.62435,15.17036,11.08951,11.9,0.00605,46.62246,64.11523,57.03299,62.17383,15.55207,2.33132,76.67318,63.90863,62.18663,78.80036,20.00944,52.55768
2018-05-10 22:46:00,3590433799317662154,0.0,8.39586,8.02023,12.91349,10.72353,10.25642,63.35771,72.4327,74.01255,9.84818,74.22716,11.65833,7.8249,10.91996,11.4994,12.7998,11.56395,12.54277,0.00012,66.49834,47.77089,47.76969,46.05256,56.81899,72.42971,27.86169,5.37778,28.10983,38.22744,9.83624,63.05466
2018-05-15 06:01:00,359043379931766189,1.0,5.5814,7.31657,11.87888,11.93191,5.58618,38.43836,13.43463,59.84155,96.50217,23.03453,7.1316,15.18596,13.05271,8.83391,9.93894,11.32711,10.52305,6e-05,71.06298,43.01472,45.69928,40.95478,3.45937,42.15403,28.53155,99.44858,70.4388,73.29105,41.63357,8.16415
2018-05-13 02:29:00,3590433799317661628,1.0,10.91466,9.09204,12.77324,9.26743,7.27853,57.34178,43.9171,78.5463,17.93518,73.76683,12.99431,13.90338,9.10229,11.48016,8.35779,9.83082,15.93589,0.00028,33.13213,31.6164,60.1588,41.08229,59.02034,79.77716,50.26817,29.50445,18.44433,33.18835,61.00764,93.31402
2018-05-15 15:19:00,359043379931766403,0.0,10.07448,11.04693,7.89494,9.53242,11.20957,29.37317,40.28741,55.73306,65.7918,32.13209,11.29209,7.38996,6.24857,11.01868,13.7053,10.01537,16.18971,0.00178,61.34786,45.29448,23.62092,32.21468,36.41856,97.77913,87.95216,40.29379,10.2034,29.38121,37.8705,59.23955
2018-05-15 00:29:00,8630330696303481396,1.0,14.19567,15.36849,11.32148,6.11069,9.09256,34.44479,56.4578,13.19348,41.40408,45.07273,17.67159,10.99682,11.3411,10.99449,10.99064,8.40739,15.81442,0.1312,68.01188,76.91832,52.43423,36.50246,27.50541,98.90344,19.37095,79.07356,63.65703,25.52097,15.68167,40.19027
2018-05-14 14:30:00,3590433799317661974,1.0,10.18865,13.45663,8.29868,11.19624,11.11382,58.36104,84.51615,39.07499,43.30117,77.5315,13.39438,10.47322,12.03105,10.44054,12.84091,14.72342,10.52751,0.01942,65.02181,27.30181,38.09208,42.99331,34.73818,50.32285,64.95834,32.70487,45.95854,43.0339,0.06505,87.10959
2018-05-09 01:34:00,359043379931766718,1.0,10.4817,9.30363,13.03738,11.71499,12.61543,39.97436,50.77519,70.45327,19.3309,72.29444,11.80522,13.00087,9.45234,3.12807,12.13087,8.49719,6.108,0.00036,69.65423,77.97626,54.87436,42.11385,28.15068,24.37163,69.72255,24.75569,5.47095,74.03224,6.7958,65.51331
2018-05-05 21:21:00,863033069630348636,0.0,6.85775,13.10159,8.99697,15.34466,11.72875,27.51102,61.47484,29.43271,90.53725,56.13494,11.56538,8.66973,11.03933,10.12537,15.14172,11.54459,14.99676,0.01359,37.12166,41.88023,52.10127,52.97706,64.35257,66.8171,20.50386,5.5889,44.0048,24.50818,35.65455,4.93047
2018-05-15 01:44:00,8630330696303482097,0.0,8.91753,12.37616,8.49975,13.1845,10.77573,58.19896,83.97214,95.15469,70.77675,18.46525,13.3822,7.56246,9.40423,10.87474,15.93541,12.70042,11.93218,0.00661,54.55408,37.63539,49.00179,54.1181,99.00562,39.2526,30.95628,54.24153,92.65127,95.69805,44.69983,37.34706
2018-05-07 14:39:00,359043379931766684,0.0,12.10991,10.16653,9.69669,10.58047,8.86723,23.66622,74.52309,89.19798,97.42483,79.35657,11.93686,5.275,9.89014,13.84724,15.12959,10.75692,14.59759,0.00076,64.82254,57.89032,36.70022,36.43356,71.68465,88.29433,35.68751,4.63026,11.77409,8.25149,17.03857,98.75845
2018-05-07 11:47:00,8630330696303481594,1.0,11.93724,16.67001,13.135,9.40089,10.72887,52.31747,75.04534,28.76825,35.73859,29.06385,13.1951,11.75265,10.47083,9.29944,14.63617,10.31245,12.41853,0.48205,63.08817,41.3099,64.97943,45.61905,46.3998,69.20751,32.60344,82.95784,44.54935,60.76975,9.67679,15.38168
2018-05-08 19:48:00,8630330696303482212,1.0,13.4031,15.7913,14.76157,7.22665,6.98537,61.1912,19.9943,4.2364,91.07658,61.39198,13.93002,16.641,12.0553,5.30483,9.03696,10.15097,13.74286,0.20021,43.47715,46.85822,64.7494,37.8916,57.97974,27.93343,88.42644,21.83876,86.44701,62.07183,39.56098,60.31195
2018-05-06 18:20:00,8630330696303481263,0.0,9.46059,6.76371,12.08324,10.18112,12.49569,36.03663,70.14859,4.31025,94.46346,0.02911,10.01973,8.86359,12.89537,13.31178,14.44671,8.49717,9.77051,4e-05,64.44479,34.28964,71.72918,33.40236,46.48318,80.57576,70.54135,86.22913,86.84152,98.37078,8.73622,38.57198
2018-05-07 16:56:00,863033069630348370,0.0,10.42015,11.96119,11.36898,7.98462,13.21235,46.90732,61.88687,0.37403,90.27495,27.20764,10.34152,8.19621,8.00261,11.47326,11.46292,13.10213,12.94001,0.00439,46.69767,49.74433,42.80855,25.1184,12.74081,12.72146,21.3538,49.00298,0.01156,53.81598,85.95341,68.06735
2018-05-07 20:54:00,359043379931766122,1.0,9.94059,13.25106,14.17632,12.28413,9.98145,48.52496,47.04274,5.78449,22.36827,14.95295,6.27117,12.87892,11.81476,9.77442,10.11549,7.53122,5.65503,0.0158,42.23412,60.8365,45.23646,29.97181,2.00721,37.52892,35.61391,44.53732,38.53907,39.27047,59.0775,89.66521
2018-05-09 13:34:00,863033069630348875,1.0,13.9173,11.33137,16.59785,10.19989,3.57188,48.20208,31.63494,80.68464,63.65355,62.94446,8.05843,13.09798,9.48124,7.49758,10.72673,9.00678,13.81824,0.00238,65.39288,28.40761,47.86225,47.45776,73.01244,68.36573,96.54545,62.29209,89.26972,2.37449,9.9545,86.80213
2018-05-08 00:09:00,359043379931766973,1.0,15.54195,13.8618,13.70038,9.89487,6.59119,48.44484,48.78315,95.28206,85.8182,89.4108,13.65281,15.2007,11.75822,7.06144,11.51448,6.91753,13.5672,0.0291,42.91328,41.72382,26.32718,50.80766,45.74967,94.88813,23.51151,11.14086,28.00635,44.91325,23.82,5.12742
2018-05-05 18:10:00,8630330696303481339,1.0,15.76336,10.63225,11.46865,7.33055,8.27511,36.67725,10.10233,29.04329,65.00324,8.59357,14.59494,12.71541,4.7608,10.58153,12.32594,4.95055,14.73534,0.00119,55.3602,26.51303,34.78555,48.10024,77.86101,51.42464,17.80268,11.15908,82.431,1.29536,52.42751,70.98716
2018-05-09 09:08:00,8630330696303481339,1.0,10.50537,15.51337,12.47765,9.42328,9.08919,61.69639,95.1892,32.73724,47.09045,40.70217,10.28405,10.36613,9.73208,11.30292,13.30351,10.31525,13.6208,0.15166,58.61142,36.64596,47.26268,73.54591,98.98742,1.30706,32.62878,58.82204,18.33362,67.97017,1.86799,61.41542
2018-05-06 05:41:00,359043379931766759,1.0,5.08826,10.09293,13.88299,11.21103,8.69164,31.95588,36.23673,44.32808,73.95159,70.18547,8.09671,15.14352,9.35314,5.59279,11.00615,10.17571,4.62547,0.00072,48.44124,43.12997,70.43017,39.72209,15.75147,12.92604,66.30676,29.19742,26.76907,56.9692,78.74432,31.02321
2018-05-06 08:55:00,3590433799317661081,1.0,9.00226,8.99308,11.8996,11.62501,8.46642,51.71416,95.21602,99.836,95.57326,23.81283,7.94374,15.15311,9.27423,4.67125,9.68534,11.90605,8.18976,0.00025,67.97414,28.44554,74.50969,58.24045,67.37667,7.81828,72.04054,1.44994,68.45611,54.69424,58.65864,22.73445
2018-05-08 21:34:00,863033069630348446,1.0,6.98225,5.61217,12.92259,12.58706,6.74453,52.82243,17.1409,57.72247,76.04233,55.56194,8.79098,13.80572,14.09527,9.33366,12.72113,10.19977,9.57861,5e-05,26.93043,14.94175,47.67263,60.61802,20.31333,92.89948,45.69144,4.29042,97.56606,35.80229,43.57467,81.29629
2018-05-05 20:26:00,3590433799317661719,1.0,8.26751,8.37269,11.86934,13.53609,10.44283,55.99054,57.31368,41.26001,92.42497,16.08857,9.5857,11.72521,15.80705,7.52464,12.27533,6.64774,10.0469,0.00017,45.74035,59.0268,48.82785,48.3071,84.3368,32.12376,52.21106,94.26114,6.34224,75.97416,37.55648,83.94544
2018-05-08 17:18:00,359043379931766262,1.0,13.23795,13.16368,14.63473,10.19214,6.3713,40.80516,81.12247,85.61277,94.37862,80.81665,11.8964,12.15017,9.69951,8.70805,13.03244,11.09254,11.18713,0.0145,32.80633,43.66995,56.11155,47.88777,96.3154,97.39455,93.50952,78.29546,68.90729,45.89922,83.39528,4.04998
2018-05-12 13:31:00,3590433799317662279,1.0,10.6236,12.12698,12.8702,12.61758,11.0907,58.29458,29.99878,90.94081,24.40128,29.92629,10.68248,12.42185,12.67704,11.41469,14.38992,9.25984,9.07627,0.00519,60.03684,43.24271,72.72424,39.12248,70.70235,62.16987,79.72873,9.23749,37.09356,44.07898,8.9765,52.58261
2018-05-13 08:00:00,3590433799317661651,1.0,4.20114,5.99258,13.0929,13.09958,8.38254,60.24719,76.27333,53.23804,39.44875,4.34011,12.92207,12.75826,15.98089,8.20474,12.89048,7.54078,12.60121,5e-05,51.09491,60.37971,37.44658,53.4938,14.0835,45.74295,7.5254,43.51873,43.87646,69.79113,99.95691,66.84305
2018-05-12 23:54:00,8630330696303481297,1.0,9.09585,8.96755,9.81456,9.35109,10.3167,36.12725,5.02234,38.19169,7.21448,51.55046,9.86618,16.10928,11.32017,4.20799,7.84226,10.66763,7.39545,0.00026,33.17539,65.82455,67.63995,67.062,44.13802,7.58767,94.78353,70.52589,8.4227,18.52752,51.42345,75.59709
