latitude	longitude	store_name	code	location	imei
29.38242	70.91106	Alipur	PK	Asia/Karachi	863033069630348982
34.61667	135.6	Yao	JP	Asia/Tokyo	359043379931766684
44.27804	-88.27205	Kaukauna	US	America/Chicago	359043379931766866
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	359043379931766783
47.38093	-122.23484	Kent	US	America/Los_Angeles	863033069630348636
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	8630330696303481412
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	3590433799317661255
39.09112	-94.41551	Independence	US	America/Chicago	863033069630348354
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	359043379931766312
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	3590433799317662105
8.79577	-75.69947	San Carlos	CO	America/Bogota	8630330696303482162
40.65538	-74.38987	Scotch Plains	US	America/New_York	359043379931766718
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	863033069630348339
23.18	88.58	Aistala	IN	Asia/Kolkata	8630330696303481503
34.31	-2.16	Jerada	MA	Africa/Casablanca	863033069630348404
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	8630330696303481644
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	359043379931766189
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	359043379931766627
39.71734	-74.96933	Sicklerville	US	America/New_York	8630330696303482030
38.13708	41.00817	Silvan	TR	Europe/Istanbul	3590433799317662048
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	8630330696303481768
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	3590433799317662055
27.71809	-82.35176	Sun City Center	US	America/New_York	863033069630348388
52.66277	-2.01111	Great Wyrley	GB	Europe/London	863033069630348255
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	359043379931766973
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	8630330696303481057
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	359043379931766338
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	3590433799317661537
40.68066	-73.47429	Massapequa	US	America/New_York	8630330696303481248
50.74497	3.20639	Mouscron	BE	Europe/Brussels	8630330696303482238
36.06386	4.62744	El Achir	DZ	Africa/Algiers	359043379931766999
53.46506	-1.47217	Chapletown	GB	Europe/London	3590433799317661891
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	359043379931766437
36.21544	65.93249	Sar-e Pul	AF	Asia/Kabul	3590433799317661719
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	863033069630348602
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	3590433799317661040
49.68369	8.61839	Bensheim	DE	Europe/Berlin	8630330696303481032
51.168	7.973	Finnentrop	DE	Europe/Berlin	359043379931766437
43.83125	5.03586	Cavaillon	FR	Europe/Paris	359043379931766320
6.9909	79.883	Hendala	LK	Asia/Colombo	863033069630348990
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	3590433799317661586
41.85059	-87.882	Westchester	US	America/Chicago	8630330696303481461
35.89972	14.51472	Valletta	MT	Europe/Malta	8630330696303482055
59.37722	28.19028	Narva	EE	Europe/Tallinn	863033069630348560
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	3590433799317661123
22.75218	72.68533	Kheda	IN	Asia/Kolkata	3590433799317661099
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	3590433799317661024
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	3590433799317662493
48.98994	2.1699	Herblay	FR	Europe/Paris	863033069630348800
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	8630330696303481586
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	8630330696303481016
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	863033069630348354
40.57788	-73.95958	Brighton Beach	US	America/New_York	8630330696303481313
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	8630330696303481511
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	3590433799317662295
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	3590433799317661958
59.80917	30.38167	Shushary	RU	Europe/Moscow	359043379931766072
9.535	-13.68778	Camayenne	GN	Africa/Conakry	3590433799317661412
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	8630330696303481784
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	8630330696303482378
6.9909	79.883	Hendala	LK	Asia/Colombo	3590433799317661776
12.74409	-8.07257	Kati	ML	Africa/Bamako	3590433799317661289
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	863033069630348511
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	8630330696303481495
3.31332	117.59152	Tarakan	ID	Asia/Makassar	359043379931766130
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	8630330696303482303
-34.28853	146.05093	Griffith	AU	Australia/Sydney	3590433799317661248
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	3590433799317661560
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	3590433799317662089
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	359043379931766874
57.47908	-4.22398	Inverness	GB	Europe/London	3590433799317661230
45.49428	-122.86705	Aloha	US	America/Los_Angeles	359043379931766411
16.06213	76.0586	Hungund	IN	Asia/Kolkata	863033069630348453
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	3590433799317661719
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	3590433799317661826
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	359043379931766353
41.6764	-91.58045	Coralville	US	America/Chicago	359043379931766601
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	3590433799317661412
37.31309	40.74357	Mardin	TR	Europe/Istanbul	8630330696303481966
54.39304	53.26023	Bavly	RU	Europe/Moscow	3590433799317662337
53.81667	-3.05	Blackpool	GB	Europe/London	8630330696303482261
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	3590433799317661727
50.598427	13.610242	Litvínov	CZ	Europe/Prague	8630330696303482162
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	3590433799317661925
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	359043379931766007
30.17746	-81.38758	Palm Valley	US	America/New_York	359043379931766585
37.52487	-77.55777	Bon Air	US	America/New_York	359043379931766817
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	863033069630348404
14.95472	120.89694	Baliuag	PH	Asia/Manila	863033069630348644
4.2475	9.00472	Idenao	CM	Africa/Douala	863033069630348743
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	863033069630348123
41.0051	-73.78458	Scarsdale	US	America/New_York	3590433799317661891
60.18427	24.95034	Kallio	FI	Europe/Helsinki	359043379931766239
23.04419	-82.00919	Jaruco	CU	America/Havana	359043379931766510
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	359043379931766882
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	3590433799317661990
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	3590433799317661297
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	3590433799317662162
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	359043379931766676
32.35126	-95.30106	Tyler	US	America/Chicago	359043379931766585
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	359043379931766403
9.89206	43.38531	Baki	SO	Africa/Mogadishu	8630330696303481115
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	3590433799317661057
36.65	138.31667	Suzaka	JP	Asia/Tokyo	8630330696303481974
43.2907	5.4384	Marseille 11	FR	Europe/Paris	3590433799317661693
30.17746	-81.38758	Palm Valley	US	America/New_York	3590433799317662204
7.06273	-1.4001	Mampong	GH	Africa/Accra	8630330696303481461
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	8630330696303481776
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	3590433799317661917
38.06084	-97.92977	Hutchinson	US	America/Chicago	3590433799317661966
42.52787	-70.92866	Peabody	US	America/New_York	8630330696303481990
45.51667	4.86667	Vienne	FR	Europe/Paris	863033069630348016
54.60528	18.34717	Reda	PL	Europe/Warsaw	359043379931766684
36.65	138.31667	Suzaka	JP	Asia/Tokyo	8630330696303481198
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	8630330696303481115
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	359043379931766619
14.95472	120.89694	Baliuag	PH	Asia/Manila	3590433799317661099
12.74482	4.52514	Argungu	NG	Africa/Lagos	8630330696303482436
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	3590433799317661883
51.12794	4.21372	Temse	BE	Europe/Brussels	3590433799317661008
-11.94306	-76.70944	Chosica	PE	America/Lima	3590433799317661586
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	8630330696303481560
-15.21194	-75.11028	Minas de Marcona	PE	America/Lima	8630330696303481834
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	863033069630348628
10.61285	12.19458	Biu	NG	Africa/Lagos	359043379931766965
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	8630330696303482352
50.76306	-1.29772	Cowes	GB	Europe/London	8630330696303482154
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	359043379931766130
41.09246	45.36561	Qazax	AZ	Asia/Baku	8630330696303482402
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	8630330696303482402
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	359043379931766080
51.24197	4.82313	Lille	BE	Europe/Brussels	8630330696303481792
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	863033069630348487
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	863033069630348529
44.73941	-93.12577	Rosemount	US	America/Chicago	8630330696303481339
38.54491	-121.74052	Davis	US	America/Los_Angeles	359043379931766114
34.61667	135.6	Yao	JP	Asia/Tokyo	3590433799317661628
26.2649	81.54855	Jais	IN	Asia/Kolkata	359043379931766882
36.6009	126.665	Hongseong	KR	Asia/Seoul	359043379931766015
15.72892	120.57224	Burgos	PH	Asia/Manila	3590433799317662378
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	359043379931766114
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	359043379931766205
42.93369	-72.27814	Keene	US	America/New_York	8630330696303481990
6.33444	124.95278	Tupi	PH	Asia/Manila	3590433799317661024
41.16704	-73.20483	Bridgeport	US	America/New_York	8630330696303481578
22.10194	85.37752	Barbil	IN	Asia/Kolkata	3590433799317661685
12.12278	-61.62498	Grenville	GD	America/Grenada	8630330696303481537
50.74497	3.20639	Mouscron	BE	Europe/Brussels	8630330696303482444
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	359043379931766007
60.2052	24.6522	Espoo	FI	Europe/Helsinki	359043379931766072
-16.25	-69.08333	Yunguyo	PE	America/Lima	359043379931766296
44.31771	9.32241	Chiavari	IT	Europe/Rome	3590433799317662360
-30.60106	-71.19901	Ovalle	CL	America/Santiago	863033069630348024
12.35275	121.06761	San Jose	PH	Asia/Manila	3590433799317662097
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	863033069630348792
16.06213	76.0586	Hungund	IN	Asia/Kolkata	3590433799317662477
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317662436
23.07492	88.28637	Pandua	IN	Asia/Kolkata	3590433799317662337
50.80019	7.20769	Siegburg	DE	Europe/Berlin	3590433799317661685
37.65639	126.835	Goyang-si	KR	Asia/Seoul	359043379931766882
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	3590433799317661784
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	863033069630348800
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	8630330696303481727
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	3590433799317661677
16.06213	76.0586	Hungund	IN	Asia/Kolkata	3590433799317662162
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	359043379931766882
36.20389	127.08472	Nonsan	KR	Asia/Seoul	359043379931766197
38.38479	-0.76773	Novelda	ES	Europe/Madrid	863033069630348131
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	359043379931766585
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	8630330696303482329
48.98693	2.44892	Gonesse	FR	Europe/Paris	8630330696303481974
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	8630330696303481230
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	863033069630348073
45.79377	8.88104	Malnate	IT	Europe/Rome	3590433799317661933
43.61092	3.87723	Montpellier	FR	Europe/Paris	359043379931766015
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	3590433799317662048
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	8630330696303482253
26.2173	-80.22588	North Lauderdale	US	America/New_York	8630330696303481685
24.05979	77.40858	Leteri	IN	Asia/Kolkata	3590433799317661636
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	863033069630348610
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	8630330696303481818
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	359043379931766858
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	8630330696303481321
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	8630330696303481982
36.20389	127.08472	Nonsan	KR	Asia/Seoul	8630330696303481297
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	359043379931766619
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	863033069630348586
7.62789	4.74161	Ilesa	NG	Africa/Lagos	3590433799317661297
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	8630330696303481552
40.34912	-111.90466	Saratoga Springs	US	America/Denver	3590433799317662311
23.0072	-82.4017	Boyeros	CU	America/Havana	8630330696303482212
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	359043379931766197
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	3590433799317661735
42.06166	-1.60452	Tudela	ES	Europe/Madrid	3590433799317662147
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	8630330696303481941
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	3590433799317662378
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	863033069630348982
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	359043379931766221
55.85	37.56667	Likhobory	RU	Europe/Moscow	863033069630348552
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	3590433799317661891
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	8630330696303481370
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	8630330696303482063
54.90083	38.07083	Stupino	RU	Europe/Moscow	3590433799317662345
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	863033069630348867
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	8630330696303481081
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	863033069630348578
53.19146	-2.52398	Winsford	GB	Europe/London	863033069630348883
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	3590433799317662089
59.37722	28.19028	Narva	EE	Europe/Tallinn	8630330696303481172
40.65995	-111.99633	Kearns	US	America/Denver	3590433799317661685
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	8630330696303482048
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	8630330696303481420
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	359043379931766973
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	3590433799317661883
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	3590433799317661883
53.43333	-7.95	Athlone	IE	Europe/Dublin	3590433799317661768
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	3590433799317661537
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	863033069630348271
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	863033069630348131
45.78071	12.84052	Portogruaro	IT	Europe/Rome	863033069630348081
35.82756	137.95378	Ina	JP	Asia/Tokyo	8630330696303481909
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	3590433799317661776
34.14251	-118.25508	Glendale	US	America/Los_Angeles	3590433799317662089
53.59337	9.47629	Stade	DE	Europe/Berlin	8630330696303482014
38.54491	-121.74052	Davis	US	America/Los_Angeles	8630330696303481859
21.28306	-89.66123	Progreso	MX	America/Merida	8630330696303482162
13.48082	-86.58208	Somoto	NI	America/Managua	8630330696303482329
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	8630330696303481354
47.92526	-97.03285	Grand Forks	US	America/Chicago	3590433799317661669
46.18396	6.10237	Onex	CH	Europe/Zurich	359043379931766304
34.5624	38.28402	Tadmur	SY	Asia/Damascus	863033069630348081
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	3590433799317661628
41.6764	-91.58045	Coralville	US	America/Chicago	863033069630348792
41.24264	16.50104	Bisceglie	IT	Europe/Rome	359043379931766858
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	8630330696303481180
32.87533	71.57118	Daud Khel	PK	Asia/Karachi	8630330696303482360
23.29549	113.82465	Licheng	CN	Asia/Shanghai	8630330696303481248
42.93369	-72.27814	Keene	US	America/New_York	3590433799317661537
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	359043379931766288
43.61062	-72.97261	Rutland	US	America/New_York	3590433799317661818
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	3590433799317661867
40.58654	-122.39168	Redding	US	America/Los_Angeles	3590433799317661404
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	8630330696303481453
50.23805	8.86704	Nidderau	DE	Europe/Berlin	863033069630348701
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	8630330696303481453
54.52156	9.5586	Schleswig	DE	Europe/Berlin	3590433799317661727
10.22677	-67.33122	La Victoria	VE	America/Caracas	8630330696303481594
7.6	4.18333	Olupona	NG	Africa/Lagos	3590433799317661719
36.92574	14.72443	Ragusa	IT	Europe/Rome	3590433799317662238
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	3590433799317662022
54.84444	38.16694	Kashira	RU	Europe/Moscow	863033069630348404
42.16808	-88.42814	Huntley	US	America/Chicago	8630330696303481503
43.11667	1.6	Pamiers	FR	Europe/Paris	863033069630348453
42	21.32778	Saraj	MK	Europe/Skopje	863033069630348784
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	3590433799317662105
12.74482	4.52514	Argungu	NG	Africa/Lagos	863033069630348701
39.71734	-74.96933	Sicklerville	US	America/New_York	359043379931766692
43.91452	-69.96533	Brunswick	US	America/New_York	359043379931766932
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	8630330696303481859
60.18427	24.95034	Kallio	FI	Europe/Helsinki	8630330696303481081
50.82882	-0.32247	Lancing	GB	Europe/London	359043379931766544
26.11527	86.59509	Supaul	IN	Asia/Kolkata	8630330696303481149
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	3590433799317661693
50.23805	8.86704	Nidderau	DE	Europe/Berlin	8630330696303482121
15.72892	120.57224	Burgos	PH	Asia/Manila	863033069630348032
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	8630330696303481867
54.39304	53.26023	Bavly	RU	Europe/Moscow	359043379931766429
35.89972	14.51472	Valletta	MT	Europe/Malta	8630330696303481164
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	3590433799317661875
29.65163	-82.32483	Gainesville	US	America/New_York	3590433799317662212
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	3590433799317661479
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	3590433799317661107
-1.63333	13.58357	Franceville	GA	Africa/Libreville	359043379931766429
6.46346	-2.31938	Bibiani	GH	Africa/Accra	8630330696303482360
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	8630330696303481917
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	8630330696303481891
48.98693	2.44892	Gonesse	FR	Europe/Paris	8630330696303482287
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	8630330696303481925
12.74482	4.52514	Argungu	NG	Africa/Lagos	8630330696303482055
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	863033069630348966
41.09246	45.36561	Qazax	AZ	Asia/Baku	3590433799317661578
40.72816	-74.07764	Jersey City	US	America/New_York	359043379931766759
43.86682	-79.2663	Markham	CA	America/Toronto	359043379931766353
50.511002	14.150558	Terezín	CZ	Europe/Prague	863033069630348917
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	3590433799317662022
42.58342	-71.8023	Fitchburg	US	America/New_York	3590433799317661255
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	3590433799317661685
52.41667	0.75	Thetford	GB	Europe/London	863033069630348719
-4.24444	-42.29444	Barras	BR	America/Fortaleza	359043379931766759
33.92866	-6.90656	Temara	MA	Africa/Casablanca	3590433799317661925
37.49223	15.07041	Catania	IT	Europe/Rome	359043379931766866
29.84576	-90.10674	Estelle	US	America/Chicago	3590433799317661925
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	8630330696303481446
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	3590433799317661834
40.56754	-89.64066	Pekin	US	America/Chicago	3590433799317661453
38.70734	-77.02303	Fort Washington	US	America/New_York	8630330696303481495
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	359043379931766486
43.35071	46.10925	Gudermes	RU	Europe/Moscow	3590433799317662477
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	8630330696303481602
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	359043379931766007
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	8630330696303481958
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	8630330696303482352
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	8630330696303482493
13.70727	9.15013	Mirriah	NE	Africa/Niamey	863033069630348107
10.7375	122.9666	Talisay	PH	Asia/Manila	863033069630348594
-0.71667	-48.52333	Soure	BR	America/Belem	8630330696303481248
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	8630330696303481057
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	3590433799317661412
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	359043379931766791
27.55898	68.21204	Larkana	PK	Asia/Karachi	8630330696303481206
3.8801	-77.03116	Buenaventura	CO	America/Bogota	3590433799317661933
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	3590433799317661651
36.08497	9.37082	Siliana	TN	Africa/Tunis	8630330696303481966
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	3590433799317661776
51.168	7.973	Finnentrop	DE	Europe/Berlin	8630330696303481123
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	8630330696303481065
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	3590433799317661974
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	3590433799317662311
38.07789	13.44275	Villabate	IT	Europe/Rome	863033069630348719
43.91452	-69.96533	Brunswick	US	America/New_York	8630330696303481073
50.8	3.16667	Wevelgem	BE	Europe/Brussels	359043379931766981
53.37596	51.3452	Otradnyy	RU	Europe/Samara	8630330696303482048
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	863033069630348313
40.63316	-74.13653	Port Richmond	US	America/New_York	3590433799317661925
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	359043379931766395
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	8630330696303481727
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	3590433799317661479
-30.60106	-71.19901	Ovalle	CL	America/Santiago	8630330696303481024
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	8630330696303481800
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	359043379931766361
34.56861	105.89333	Beidao	CN	Asia/Shanghai	8630330696303481834
49.13645	8.91229	Eppingen	DE	Europe/Berlin	3590433799317661578
50.75	2.25	Saint-Omer	FR	Europe/Paris	8630330696303481040
-34.28853	146.05093	Griffith	AU	Australia/Sydney	8630330696303481206
36.61033	-88.31476	Murray	US	America/Chicago	8630330696303481735
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	359043379931766502
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	8630330696303481206
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	3590433799317661495
37.60876	-77.37331	Mechanicsville	US	America/New_York	863033069630348289
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	3590433799317661248
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	8630330696303481552
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	359043379931766353
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	8630330696303481610
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	359043379931766908
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	3590433799317662006
41.16704	-73.20483	Bridgeport	US	America/New_York	863033069630348842
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	3590433799317661198
49.88307	-119.48568	Kelowna	CA	America/Vancouver	359043379931766668
-12.91667	-39.25	Muritiba	BR	America/Bahia	3590433799317661651
36	139.55722	Okegawa	JP	Asia/Tokyo	3590433799317661529
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	8630330696303481842
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	8630330696303482048
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	863033069630348255
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	8630330696303482493
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	863033069630348347
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	3590433799317661032
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317661875
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	3590433799317661727
44.99012	-123.02621	Keizer	US	America/Los_Angeles	359043379931766296
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	8630330696303482303
23.0072	-82.4017	Boyeros	CU	America/Havana	3590433799317662436
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	863033069630348404
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	863033069630348081
50.11861	-5.53715	Penzance	GB	Europe/London	863033069630348248
36.06523	-119.01677	Porterville	US	America/Los_Angeles	3590433799317661966
23.29549	113.82465	Licheng	CN	Asia/Shanghai	359043379931766833
36.65	138.31667	Suzaka	JP	Asia/Tokyo	359043379931766775
31.84568	-102.36764	Odessa	US	America/Chicago	863033069630348818
51.42708	-0.91979	Lower Earley	GB	Europe/London	359043379931766148
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	8630330696303481313
41.14676	-73.49484	New Canaan	US	America/New_York	8630330696303482154
6.46838	-73.26022	Socorro	CO	America/Bogota	3590433799317662477
50.50301	13.63617	Most	CZ	Europe/Prague	8630330696303482246
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	8630330696303482394
40.24537	-75.64963	Pottstown	US	America/New_York	8630330696303481966
16.455	120.5875	La Trinidad	PH	Asia/Manila	359043379931766866
50.23805	8.86704	Nidderau	DE	Europe/Berlin	359043379931766270
44.80477	-0.59543	Talence	FR	Europe/Paris	359043379931766502
42.97086	-82.42491	Port Huron	US	America/Detroit	863033069630348982
51.03427	5.37429	Houthalen	BE	Europe/Brussels	359043379931766064
43.71032	-1.05366	Dax	FR	Europe/Paris	863033069630348321
45.73333	4.91667	Bron	FR	Europe/Paris	8630330696303481123
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	8630330696303481453
