ts	imei	mwra	p.android.packageinstaller	p.android.settings	p.android.documentsui	p.android.chrome	p.android.gm	p.system	p.android.externalstorage	p.android.vending	p.process.gapps	p.google	p.browser.provider	p.android.defcontainer	p.dogalize	p.olauncher	p.simulator	p.inputmethod.latin	p.android.gms	p.notifier	p.katana	p.gms.persistent
2018-05-09 01:35:00	863033069630348552	0.00000	14.09307	8.78277	10.37458	8.19874	15.91410	8.80173	13.32229	0.01624	39.64562	33.34873	39.93946	34.09559	13.21933	30.24281	29.13667	53.84815	28.68688	21.26466	7.85091	1.76933
2018-05-09 01:36:00	3590433799317661313	0.00000	12.25300	10.79195	8.26159	7.33507	15.26251	9.69225	10.81980	0.02008	57.56807	40.19870	44.95506	63.63868	86.01880	74.32102	75.72429	88.63484	27.31225	16.95770	76.02210	4.16252
2018-05-09 01:37:00	8630330696303481420	1.00000	15.89087	12.16204	7.27391	12.56948	12.60247	9.08694	13.82553	0.00050	50.58214	51.31818	43.04751	40.00986	5.87976	14.15094	24.88031	7.58574	27.92940	60.07864	38.93917	43.51465
2018-05-09 01:38:00	863033069630348248	1.00000	12.22167	14.19386	5.71059	12.25732	12.06802	10.73389	11.50646	0.00012	33.13714	42.52000	71.58582	45.97045	45.39833	75.06329	23.80547	19.83619	46.47065	11.02030	44.13500	60.44037
2018-05-09 01:39:00	359043379931766486	1.00000	6.80819	12.53147	13.02030	8.30997	12.37663	9.75698	9.75224	0.00047	63.82726	39.79073	54.23445	37.27026	4.06276	2.79805	45.22102	58.33464	10.50084	20.01702	85.89307	31.20066
2018-05-09 01:40:00	8630330696303482402	1.00000	9.91997	10.08005	10.01333	9.08738	13.52718	8.14813	7.59875	0.00371	66.22260	42.95426	33.01079	27.90168	22.69929	71.94929	69.70778	14.89801	96.44670	4.64912	61.68232	60.07628
2018-05-09 01:41:00	3590433799317661180	1.00000	5.85569	15.03411	8.26530	5.71528	11.76768	13.21831	7.53666	0.00264	47.15397	36.72131	44.26925	94.11236	80.72011	6.83819	93.32901	10.68970	11.92082	12.14509	34.95919	97.15941
2018-05-09 01:42:00	8630330696303482253	0.00000	16.09607	10.62972	10.39680	15.39313	11.88036	16.31041	11.39871	0.00005	76.45536	54.55936	65.85610	37.14125	57.87118	30.92856	99.54040	46.70664	79.56745	79.15545	26.10011	12.03672
2018-05-09 01:43:00	8630330696303481131	1.00000	9.44384	9.79574	9.71154	9.65263	17.85327	8.24829	11.80138	0.17764	35.28726	49.06799	60.80053	43.45913	75.76530	60.82011	18.03753	8.54079	27.18426	51.10067	22.09739	99.90011
2018-05-09 01:44:00	3590433799317662295	1.00000	11.63597	12.00757	7.23971	8.78306	14.28641	10.70579	9.26967	0.17904	45.36008	51.78586	65.13104	60.90534	25.52029	43.08786	52.29847	7.45061	11.76267	80.42520	45.56584	53.49378
2018-05-09 01:45:00	8630330696303482246	1.00000	13.14028	13.55414	5.12217	9.27875	11.15835	8.99268	11.29320	0.00090	50.79839	54.36478	50.85863	28.84339	26.89350	73.21214	84.13157	29.31616	89.78436	74.92566	9.10982	77.70203
2018-05-09 01:46:00	359043379931766908	0.00000	9.71064	6.94477	7.02350	9.84510	15.52216	10.29255	16.71416	0.01125	66.07860	52.90765	46.12186	59.75831	53.36934	30.23673	69.95869	56.84882	81.29358	53.86767	86.27498	31.46412
2018-05-09 01:47:00	863033069630348966	1.00000	7.71058	12.79923	14.59829	11.02119	11.27737	8.63333	7.83508	0.00196	32.79343	47.72409	46.96684	46.58587	86.52153	45.45210	28.16264	90.28724	59.99475	41.59006	88.70604	82.68647
2018-05-09 01:48:00	3590433799317661537	1.00000	8.96886	11.34059	13.09252	11.10540	15.54318	9.21159	10.49837	0.00026	47.45086	36.54899	60.54493	36.06999	73.18015	29.68402	18.59637	14.12763	74.63662	22.68349	7.01857	37.75183
2018-05-09 01:49:00	359043379931766197	1.00000	9.17232	12.36794	9.57405	8.42066	14.40770	7.50697	14.03303	0.01669	41.55204	62.63732	35.09661	23.96835	71.02624	61.07463	34.07358	91.13293	43.95703	44.15764	58.01353	99.41924
2018-05-09 01:50:00	3590433799317661446	0.00000	11.30911	8.12724	8.64880	9.71586	9.62351	12.03784	11.65735	0.00017	61.83889	43.84056	29.68658	35.40881	98.31603	54.31565	33.63768	88.82421	57.80707	11.37045	44.37068	79.47474
2018-05-09 01:51:00	863033069630348164	0.00000	12.13612	9.41938	9.12898	11.79983	11.74913	14.04022	13.09340	0.00739	40.67926	46.60819	51.83173	73.53195	94.36239	12.95908	44.75086	63.70394	22.82111	77.22094	88.97363	99.12079
2018-05-09 01:52:00	8630330696303481602	0.00000	11.51888	11.95601	10.38707	6.88490	14.85124	10.85999	13.53691	0.06808	46.66786	61.29177	55.16679	63.48495	99.05288	41.17979	92.03150	43.19034	79.43138	11.61636	52.79695	64.04217
2018-05-09 01:53:00	359043379931766940	0.00000	15.84512	9.25981	5.22015	12.96658	13.03167	6.43268	15.15392	0.00027	33.86716	51.79146	35.08269	68.34787	73.21909	8.05015	74.44974	54.48208	66.15797	95.45813	21.49883	89.75813
2018-05-09 01:54:00	863033069630348990	1.00000	10.68364	9.76997	7.17892	9.84811	15.58957	9.80999	10.95128	0.03768	41.34193	77.96272	42.39876	44.07965	38.10139	8.19997	20.59160	56.62519	9.96454	59.57049	60.99047	18.77111
2018-05-09 01:55:00	863033069630348966	1.00000	16.22685	7.25841	9.27361	16.16162	13.09197	14.61372	13.74613	0.00024	68.97995	54.25751	50.93967	33.44078	4.37979	28.14047	17.67866	2.95359	4.74750	56.14251	94.87830	6.84280
2018-05-09 01:56:00	863033069630348115	1.00000	13.46938	12.48595	11.74038	5.93313	10.72944	11.21979	14.12406	0.07135	54.89524	33.21167	30.95890	50.17339	4.02152	1.36521	71.18518	75.02054	8.97102	97.27114	20.61124	53.67481
2018-05-09 01:57:00	8630330696303481032	1.00000	10.79462	8.78459	14.52427	13.54207	13.51023	5.72112	12.30765	0.00004	37.97611	36.18572	49.04885	40.97692	70.05511	68.65634	41.39079	95.58460	60.19542	64.53063	83.21457	61.02048
2018-05-09 01:58:00	8630330696303481149	1.00000	8.65781	17.02959	14.45958	10.02944	14.83826	12.92283	9.13469	0.00285	39.14827	42.30121	40.90499	45.95160	24.62736	85.19719	25.07795	40.92962	21.76338	82.01818	90.65211	96.90492
2018-05-09 01:59:00	359043379931766163	1.00000	11.09694	9.83629	14.90857	9.49645	12.86955	5.59891	8.94771	0.00009	55.09429	44.69258	56.40029	32.40237	51.41888	74.91247	69.29468	46.03709	52.89002	73.04563	83.74917	80.56280
2018-05-09 02:00:00	359043379931766130	1.00000	5.68481	11.28423	13.13617	8.79732	14.20297	9.69984	9.96640	0.00012	53.29960	46.12502	40.02917	44.18687	58.49707	51.18515	69.49597	16.21669	31.97954	39.26923	20.76924	93.66783
2018-05-09 02:01:00	359043379931766262	1.00000	6.73099	10.95344	12.79052	9.29526	10.13354	7.61881	12.31230	0.00007	43.58036	20.98990	36.25388	30.22287	93.89179	90.23771	3.25769	90.24907	31.54244	33.40279	3.79649	53.38686
2018-05-09 02:02:00	3590433799317662196	1.00000	14.01252	14.67957	7.16490	10.88189	11.72637	6.30205	13.18467	0.00718	54.01535	49.33110	45.14303	13.57842	28.95428	43.83731	33.95742	80.63715	96.05183	84.82396	18.00694	96.93205
2018-05-09 02:03:00	359043379931766171	0.00000	10.53994	9.27305	12.88522	13.13012	14.52115	13.94386	15.73808	0.08321	52.39029	42.53568	65.14944	52.95248	74.46929	33.78272	5.11959	1.23393	56.18813	0.99939	70.49681	84.45454
2018-05-09 02:04:00	8630330696303482006	1.00000	9.80805	15.72085	12.80334	10.15977	11.10456	10.20315	7.18115	0.00387	44.37628	45.60043	37.94221	41.86966	28.12504	21.03297	18.36436	32.96583	50.95115	79.24019	67.35688	92.19885
2018-05-09 02:05:00	3590433799317662386	1.00000	11.83236	11.32640	8.78769	8.89700	14.36628	9.51495	11.16718	0.01718	68.30354	37.01147	46.37257	63.68989	23.09810	1.56118	25.76804	45.03452	92.71536	68.49570	23.06926	77.05960
2018-05-09 02:06:00	8630330696303482386	0.00000	12.16368	8.06388	10.70030	8.47107	14.13557	14.53559	14.11282	0.00082	54.24927	35.67471	38.70892	38.08409	46.95038	98.35728	43.84038	44.58162	75.86361	71.93524	95.30071	85.29887
2018-05-09 02:07:00	863033069630348669	0.00000	12.10580	6.75645	13.84938	12.99421	10.77707	15.64110	18.09845	0.00765	33.31006	36.91716	30.39182	61.98843	67.07731	69.03505	75.78806	0.90385	29.28276	17.05414	87.90392	5.25635
2018-05-09 02:08:00	3590433799317661826	0.00000	14.83527	7.12897	8.37602	8.53932	13.23165	13.21598	13.01873	0.00644	61.18850	50.23474	44.28960	61.72545	18.61404	7.08284	95.89244	49.82252	8.29152	93.80919	19.34260	5.05448
2018-05-09 02:09:00	359043379931766320	0.00000	12.80935	11.49412	10.19497	6.90960	15.27802	9.14710	12.28895	0.01369	59.09872	36.52520	48.92464	34.25077	71.97333	55.28000	97.77331	29.68110	13.91212	49.31104	46.34788	12.79695
2018-05-09 02:10:00	359043379931766056	0.00000	12.80439	12.15098	8.17161	8.51972	9.75820	15.55243	10.76665	0.01529	35.21070	37.66122	61.89494	46.21644	46.38950	72.80736	59.02702	1.99891	3.88882	86.93857	7.96897	31.18922
2018-05-09 02:11:00	359043379931766940	0.00000	11.29587	10.34379	7.28924	10.38492	14.53689	9.73445	13.67884	0.00554	59.97651	77.90387	58.52785	56.71617	29.79242	70.91858	55.15597	7.40919	26.46650	1.44576	5.01030	70.13337
2018-05-09 02:12:00	3590433799317661750	0.00000	12.71061	8.62256	8.02629	14.21840	12.50933	11.81318	10.33332	0.00001	54.28956	51.18644	41.49430	38.44698	78.12821	3.61868	37.30279	83.57065	5.37078	52.57133	62.49589	54.72533
2018-05-09 02:13:00	8630330696303481313	1.00000	14.77962	14.53843	7.76839	9.02732	15.82776	10.48870	7.67252	0.00623	57.26040	50.49999	73.70950	35.52306	67.93749	9.83667	31.01827	81.59580	87.27543	66.60428	26.91661	84.03104
2018-05-09 02:14:00	3590433799317661958	1.00000	13.00238	11.05453	8.56244	13.87507	13.29579	11.59812	11.94918	0.00536	41.30103	36.24339	44.04733	40.43556	25.23210	3.84388	97.48426	93.11647	64.66535	27.59120	90.70959	27.13211
2018-05-09 02:15:00	8630330696303482212	0.00000	11.68469	10.38532	8.86430	12.16046	11.04984	14.46827	9.08986	0.00055	63.90057	45.76257	62.36782	40.10563	7.34056	28.18388	77.44535	42.40019	1.51187	41.26865	60.39402	96.89158
2018-05-09 02:16:00	3590433799317662394	1.00000	10.72552	12.48448	13.73590	11.08153	15.05529	8.72244	7.72225	0.00135	28.73735	24.61137	35.59485	50.67109	0.29713	96.59297	49.48033	34.68282	97.92463	3.14563	75.13679	79.78634
2018-05-09 02:17:00	863033069630348875	0.00000	10.08314	7.37733	10.07199	13.03961	10.51548	11.57270	7.67334	0.00005	41.38311	36.15507	28.42658	64.72912	6.79977	90.45535	41.01241	15.76502	33.57283	63.52579	8.04284	57.92394
2018-05-09 02:18:00	8630330696303481073	1.00000	17.06138	11.19774	6.71269	8.08441	12.04035	8.17707	14.13806	0.01797	68.72449	61.86490	45.99497	34.97229	79.05957	64.06937	10.77797	20.48989	67.83590	3.92910	8.40659	44.87638
2018-05-09 02:19:00	359043379931766288	0.00000	17.16051	7.36551	10.01970	8.04767	11.01037	11.60908	12.45090	0.00202	49.86912	62.11388	54.52392	43.83338	64.12130	49.61223	91.69975	45.50722	8.98191	58.62244	32.58422	8.38217
2018-05-09 02:20:00	3590433799317662147	1.00000	9.65911	14.66166	8.91134	5.44009	12.89763	9.83782	11.72774	0.00395	53.12132	43.32605	52.11613	32.18680	8.60957	54.41367	53.61102	46.29861	10.04409	97.13363	67.54891	50.40008
2018-05-09 02:21:00	8630330696303481438	1.00000	13.71301	17.94562	12.08798	6.37746	10.70900	10.81990	10.26119	0.33975	44.94362	56.45720	25.42711	45.78394	85.26085	79.32516	2.05600	95.32791	79.17619	34.52454	9.15861	65.41845
2018-05-09 02:22:00	863033069630348206	0.00000	11.77708	9.64320	10.96036	13.37081	13.78582	11.25193	10.01999	0.00002	26.25797	67.23528	35.55510	41.88932	99.95793	12.16063	75.55572	24.73886	35.68574	65.89506	97.58362	65.71286
2018-05-09 02:23:00	8630330696303482485	1.00000	11.22522	11.41676	13.18101	8.65966	14.18197	8.65263	13.36012	0.00002	29.09783	55.47801	52.70273	40.29760	98.63270	68.12712	87.85393	76.46270	61.47908	86.77331	56.06925	94.16410
2018-05-09 02:24:00	3590433799317661040	0.00000	10.51514	10.20814	10.44833	8.84002	14.99557	11.15914	14.92917	0.02289	54.28328	75.53894	42.12108	29.97119	42.45106	68.38865	71.94237	15.85420	7.56673	44.10855	62.58957	13.73711
2018-05-09 02:25:00	3590433799317661032	0.00000	6.95608	12.79078	13.81692	11.28874	13.07933	9.87430	9.51907	0.00231	40.70684	42.78742	47.48264	38.13883	76.37274	74.12865	15.65688	16.14310	99.79102	18.24213	7.25054	67.07417
2018-05-09 02:26:00	863033069630348636	1.00000	7.03551	18.50164	13.10162	7.36902	10.37642	13.15791	7.54473	0.00020	58.63438	59.55434	65.02776	51.23621	26.93902	99.60249	57.61128	67.39322	4.35264	78.57704	11.56011	90.75379
2018-05-09 02:27:00	8630330696303482071	0.00000	14.11176	6.73858	11.57981	12.01179	14.72730	11.49599	13.75855	0.05289	67.78476	25.11589	52.69078	50.62356	33.68950	22.62311	22.11478	70.91942	39.80523	74.18426	72.46341	85.42442
2018-05-09 02:28:00	8630330696303482154	1.00000	7.73671	11.10498	11.56679	8.71056	11.57307	8.20970	9.71966	0.00048	44.37191	31.81066	58.44936	55.22564	19.87240	43.97576	38.87661	51.40209	34.81807	68.10272	39.93979	96.56232
2018-05-09 02:29:00	863033069630348370	1.00000	13.35353	12.08822	8.60811	9.14571	13.33762	7.20393	11.64683	0.04427	54.02302	42.50646	49.05240	15.05062	59.59921	66.71774	76.94585	12.45290	54.69963	16.05789	64.61598	59.16495
2018-05-09 02:30:00	863033069630348289	0.00000	12.82979	7.08965	7.77550	11.56105	16.55134	11.91260	18.80834	0.03168	58.03389	33.33085	39.82941	33.93256	87.55373	54.95665	23.42023	64.04888	44.80968	41.95647	63.74171	81.63366
2018-05-09 02:31:00	8630330696303482261	0.00000	13.83406	7.47516	10.99522	11.25514	11.30355	16.09095	14.90164	0.03169	35.99303	44.32777	61.54422	44.06714	67.13001	88.36378	79.54333	41.36730	13.52962	25.71190	27.96823	35.29218
2018-05-09 02:32:00	3590433799317661081	0.00000	10.53757	12.35275	13.23062	8.89338	13.06329	12.00614	13.67676	0.02168	69.99127	50.30678	45.60796	57.17662	73.27504	14.96541	4.37071	74.79189	41.30102	2.13444	30.34369	53.46774
2018-05-09 02:33:00	3590433799317661628	0.00000	15.79316	6.58710	9.26539	9.07965	12.04232	12.53235	12.95160	0.00035	51.16818	53.56435	63.84193	45.38810	53.88219	83.75926	51.13178	34.04291	71.99427	7.66005	77.16632	12.89485
2018-05-09 02:34:00	359043379931766874	1.00000	9.74208	12.81693	9.74600	8.50946	13.64339	10.26605	7.21078	0.00193	32.43567	54.33157	40.48619	39.91373	98.80703	70.88989	0.11224	26.39392	21.91095	80.61125	22.31746	85.07338
2018-05-09 02:35:00	8630330696303481438	1.00000	12.72606	12.41413	9.64565	10.63682	12.16351	11.49185	11.04679	0.35402	62.55008	38.96554	64.22666	36.82017	54.95950	58.34109	45.68599	77.49963	84.15084	0.41246	38.02945	73.63572
2018-05-09 02:36:00	8630330696303482097	1.00000	8.20250	14.08013	15.63314	12.35810	12.79803	9.80045	11.75104	0.00072	66.52917	73.28388	41.00923	47.17604	81.19151	47.41007	47.30262	28.63447	49.29943	46.54157	49.84662	64.02158
2018-05-09 02:37:00	359043379931766031	1.00000	11.48033	12.93801	15.33850	7.51063	13.57809	7.60890	9.08223	0.00006	77.39426	50.72687	42.96705	58.90581	98.00136	86.40019	52.01897	50.98906	31.17677	69.82599	49.00399	45.83468
2018-05-09 02:38:00	3590433799317661248	0.00000	11.29311	14.10768	7.28761	6.70428	13.21110	11.24497	9.04268	0.01730	73.60877	59.36593	56.43176	52.46771	47.86340	34.32796	56.62323	60.29738	32.68257	54.49993	81.28409	93.33021
2018-05-09 02:39:00	3590433799317661321	1.00000	11.59226	14.30798	12.12435	11.67576	13.50609	10.34610	7.45345	0.00226	32.21044	62.38019	48.07967	58.55156	1.79514	83.61042	55.64151	40.96039	94.09351	23.48877	92.24032	90.32114
2018-05-09 02:40:00	8630330696303481420	0.00000	12.63891	8.86835	9.63475	12.91507	12.79679	14.66376	12.89848	0.00007	29.05891	33.24096	77.57497	68.59956	49.55541	48.48475	82.73650	63.62772	97.72779	7.41553	16.06640	8.76982
2018-05-09 02:41:00	359043379931766684	1.00000	10.35945	12.16107	15.84859	9.64043	11.03230	6.60526	10.19142	0.00010	50.38242	25.90966	31.86275	47.97883	86.03373	7.76258	18.19713	17.64174	37.26710	16.10910	17.46064	80.99566
2018-05-09 02:42:00	3590433799317661065	0.00000	9.45829	10.91027	14.31845	10.61313	13.03173	6.33725	8.93263	0.00022	53.37417	44.41488	43.66317	68.91021	62.89022	30.17631	32.38274	99.06013	67.00823	38.92305	41.78771	25.13835
2018-05-09 02:43:00	3590433799317661925	1.00000	5.89296	14.27767	13.55675	3.82856	9.99414	9.87490	9.36637	0.00074	52.98390	43.39601	79.41537	41.36614	61.98389	55.32204	10.28662	24.80669	36.40061	47.76581	24.30058	48.32761
2018-05-09 02:44:00	3590433799317661800	1.00000	10.46743	13.82529	10.89782	6.74438	11.93054	9.44639	5.16305	0.00189	34.60339	49.74116	52.23719	30.10529	50.27404	95.11777	49.21498	32.70387	29.04146	76.74139	75.27706	66.89673
2018-05-09 02:45:00	8630330696303482477	1.00000	14.36367	10.67496	8.32995	13.52412	12.20285	9.99316	14.47691	0.00045	63.29407	46.72207	32.31388	44.86556	3.83469	51.16997	1.17556	72.08724	69.29921	54.96557	41.38128	98.59789
2018-05-09 02:46:00	3590433799317662089	0.00000	14.11322	8.95979	9.35036	14.29260	12.50204	16.93003	12.72056	0.00131	67.60406	41.53842	41.78986	46.75754	10.25253	57.90447	12.24194	28.88708	1.58057	75.81394	31.48693	82.43701
2018-05-09 02:47:00	3590433799317661230	1.00000	15.08930	14.62955	7.87314	8.87102	10.45554	6.88448	14.08749	0.03799	30.61931	61.23775	77.84016	54.46321	74.20442	68.54465	15.29870	23.40790	40.86730	37.68276	72.95097	0.25627
2018-05-09 02:48:00	359043379931766239	0.00000	12.01397	9.55546	13.12226	10.44246	14.39916	11.79583	15.54450	0.00409	39.31702	60.56899	52.50373	43.61356	51.57580	87.93316	67.46882	22.64233	62.69949	46.99528	47.54437	9.86583
2018-05-09 02:49:00	359043379931766973	0.00000	14.74025	9.27362	9.47060	7.66366	12.71818	11.92330	12.96090	0.00391	38.16501	50.41852	34.91178	34.18198	45.49063	26.42842	1.50433	11.57626	54.52909	92.21475	36.08953	40.12519
2018-05-09 02:50:00	3590433799317662238	1.00000	15.57727	10.16665	10.32340	9.50454	13.65814	4.94160	15.53013	0.18158	56.77132	55.32180	27.18633	35.97689	29.99496	58.53192	48.84613	71.08320	23.87235	22.21909	98.24704	44.71210
2018-05-09 02:51:00	8630330696303481149	1.00000	10.13051	11.38676	9.89053	12.31442	15.64791	11.10862	8.93554	0.00169	32.93457	61.07298	50.88056	46.28765	4.86780	62.29913	69.93769	63.67503	19.15339	18.98699	81.62786	88.29041
2018-05-09 02:52:00	359043379931766155	1.00000	7.20533	13.28726	12.46888	8.43044	13.51637	10.73771	9.23752	0.00022	73.86142	52.69250	45.95897	64.08030	42.12389	90.72881	74.91282	97.73169	4.71244	46.48131	71.67175	31.15912
2018-05-09 02:53:00	8630330696303482410	0.00000	14.37710	13.50310	9.22644	13.70656	11.00815	11.27310	11.63994	0.00084	44.23936	18.24417	45.98904	49.91106	84.30147	36.99327	46.11916	97.91260	90.02841	33.17167	42.02140	80.82675
2018-05-09 02:54:00	8630330696303481891	1.00000	10.03032	13.68428	13.75078	8.32040	11.89767	8.50891	6.83365	0.00011	53.04185	39.70560	45.99127	66.80200	65.42023	76.97900	90.85844	44.11875	93.82077	27.93338	45.33386	44.94505
2018-05-09 02:55:00	3590433799317661008	1.00000	10.75925	10.30019	12.27359	9.14216	12.46203	7.08993	8.44167	0.00031	79.92076	62.67332	46.93114	63.58048	33.87189	97.95605	72.23191	93.55361	9.60319	34.09665	66.44971	88.43202
2018-05-09 02:56:00	3590433799317661032	1.00000	8.96281	11.29592	10.08930	10.15324	13.26665	8.97970	10.49507	0.00013	41.72446	56.07983	56.27119	47.79507	71.13859	77.94940	8.95480	89.56795	26.53239	27.18903	75.00394	77.85062
2018-05-09 02:57:00	3590433799317661792	0.00000	13.86060	9.68356	10.98619	12.37213	16.03019	11.62116	15.26912	0.00019	51.15464	36.27411	31.79975	55.63766	49.48627	57.62539	24.94956	79.47267	54.58045	85.82981	50.03749	57.46694
2018-05-09 02:58:00	8630330696303482097	0.00000	13.27452	9.49560	10.30218	9.09617	11.98861	12.55692	13.99477	0.01259	38.24423	71.40103	73.92437	43.65377	21.49984	9.43406	18.60390	53.87742	23.18089	43.84836	91.67860	7.48671
2018-05-09 02:59:00	863033069630348107	1.00000	10.29513	12.07436	11.05587	12.12077	14.49583	11.39111	10.59260	0.00055	52.13167	45.60253	52.98740	58.35444	59.02077	54.65936	45.89841	66.60273	73.09751	73.23121	35.18779	25.02257
2018-05-09 03:00:00	8630330696303481180	1.00000	13.93362	13.65386	7.13928	8.75550	14.22695	10.96498	9.62538	0.00260	45.07468	33.88511	54.46273	30.63913	37.26356	88.31532	49.26559	91.85871	29.90417	97.25077	87.22040	83.23424
2018-05-09 03:01:00	359043379931766395	1.00000	7.84491	13.38086	8.25115	7.33956	9.11673	10.76667	7.93797	0.00026	51.89841	40.25072	27.91788	42.39071	75.55248	65.23902	63.56629	79.33865	67.24993	24.61641	35.69013	35.05061
2018-05-09 03:02:00	8630330696303481966	0.00000	10.13547	6.83794	8.71750	8.29484	11.94404	10.23278	16.90095	0.00051	23.23334	59.16734	80.33157	43.09398	79.70517	31.91880	59.06327	98.92650	44.86832	58.76592	27.07674	70.11427
2018-05-09 03:03:00	863033069630348495	1.00000	12.14114	10.16524	9.19049	12.65931	13.92920	9.87930	11.76562	0.00012	44.89889	57.87102	45.98540	46.14371	73.12129	87.31321	9.50234	24.41834	90.00310	14.40623	77.72477	41.47872
2018-05-09 03:04:00	359043379931766668	1.00000	11.24111	14.52575	10.68174	6.10338	15.60134	11.19505	7.71264	0.00072	34.80918	26.21741	46.65783	42.39730	74.56089	41.55823	7.37444	12.78129	35.47586	47.35993	6.58499	99.12130
2018-05-09 03:05:00	863033069630348602	0.00000	12.76446	5.87440	10.04359	11.43979	14.82563	11.40514	15.25553	0.00641	72.19989	62.50258	61.19595	49.67533	10.08149	3.73362	35.39197	82.06767	49.98302	77.96652	65.40371	4.83311
2018-05-09 03:06:00	863033069630348743	1.00000	10.07055	7.89016	16.48729	8.57696	10.39750	2.64728	8.89681	0.00015	53.92283	35.35860	55.44557	66.55135	20.57923	92.34725	50.75004	83.18399	61.63031	47.13224	29.06378	71.81511
2018-05-09 03:07:00	3590433799317661776	1.00000	10.47053	13.65395	11.30921	5.49833	12.16842	9.53894	6.20997	0.00005	55.28445	41.39288	75.23560	28.25217	86.33273	45.45854	27.84688	84.60355	90.32793	83.42385	64.68272	12.51243
2018-05-09 03:08:00	863033069630348024	0.00000	16.67469	14.38795	7.21177	17.23351	14.10957	14.62343	10.66280	0.00014	26.82685	59.06018	39.15853	37.79022	83.99375	79.56819	68.89231	72.35948	35.85306	80.05122	10.35132	92.42272
2018-05-09 03:09:00	3590433799317661586	1.00000	14.67199	14.63779	8.39547	9.02861	11.80876	10.44487	10.43560	0.04063	47.29991	45.76744	48.82495	46.16157	69.69427	72.81214	83.46031	44.18822	72.85881	12.07778	41.68590	81.99630
2018-05-09 03:10:00	863033069630348016	1.00000	14.20552	12.62272	7.03346	8.84612	11.78837	8.90149	12.99402	0.00247	53.18379	51.93466	58.15199	36.50743	44.43322	7.25070	5.00721	43.10714	89.47893	47.13102	13.96437	71.15399
2018-05-09 03:11:00	359043379931766601	0.00000	9.31968	12.96641	14.93729	9.97698	12.11424	8.26291	11.54442	0.00011	60.94030	73.67339	75.43191	75.86278	85.21326	11.75673	35.50718	75.94929	59.67520	30.79147	23.44092	96.87056
2018-05-09 03:12:00	8630330696303482246	0.00000	12.54143	15.89406	8.80643	8.46255	8.86457	10.52870	12.64863	0.00016	55.84945	44.15962	71.34267	50.78705	60.52804	18.50353	31.96470	94.58429	74.78000	67.50533	47.09423	9.86519
2018-05-09 03:13:00	359043379931766023	0.00000	14.94941	12.26857	6.43339	12.97306	14.29441	11.91582	15.12518	0.00103	42.36811	47.23509	49.53208	43.27787	51.01935	15.67661	9.32470	83.60579	23.06056	72.94592	93.61309	8.54479
2018-05-09 03:14:00	359043379931766551	1.00000	12.23442	14.16121	11.04044	5.89019	12.38951	11.50783	13.35146	0.09401	43.27896	66.72332	40.73193	55.38050	21.72098	1.80079	25.77965	47.48260	64.21493	60.13226	39.39560	56.26987
2018-05-09 03:15:00	3590433799317661321	1.00000	10.53813	13.02243	11.03480	11.47166	13.48525	9.21683	7.05302	0.00244	41.18209	38.22355	50.82481	31.10460	68.62710	72.48621	18.87353	94.74771	24.55005	68.07788	60.33354	45.68070
2018-05-09 03:16:00	3590433799317662311	1.00000	10.90465	14.52866	11.41213	8.38608	11.15931	10.41343	11.06115	0.42735	48.29178	60.81924	46.19576	38.15368	52.99315	10.13427	89.67794	34.49412	57.64595	81.05752	61.70289	10.21767
2018-05-09 03:17:00	863033069630348388	1.00000	12.05558	7.33544	8.76711	8.04635	16.60332	9.95261	10.84771	2.71904	57.35862	45.46461	34.23505	57.32978	0.96650	74.30687	95.77392	31.15199	67.23024	49.84471	58.13435	86.01965
2018-05-09 03:18:00	359043379931766320	1.00000	10.34358	10.98999	14.96390	7.15628	11.91146	5.40405	7.77166	0.00034	54.47739	55.62759	54.87109	36.27078	41.83459	14.69287	27.62257	39.29651	27.18251	77.23092	79.29018	91.20850
2018-05-09 03:19:00	359043379931766114	0.00000	14.92185	8.24410	9.59527	8.87660	10.93316	12.47846	13.40168	0.00241	33.07746	42.16717	67.96232	65.76894	54.98075	92.81107	7.65587	96.35674	23.29581	94.15785	7.22319	39.37954
2018-05-09 03:20:00	3590433799317661644	1.00000	14.21029	13.69864	9.89837	11.55564	15.12553	8.96685	11.27662	0.00411	52.15907	50.78091	50.83713	29.68931	64.27314	79.76085	95.55575	75.38975	79.39796	43.74674	40.20498	48.29367
2018-05-09 03:21:00	8630330696303481347	1.00000	14.68266	10.45414	9.63275	8.14993	12.81123	12.24980	10.59739	0.01773	42.95271	62.66312	63.48029	43.31847	27.18025	22.75147	1.11340	23.14912	16.52602	28.68435	66.01648	90.37546
2018-05-09 03:22:00	3590433799317661511	0.00000	14.80903	7.65359	8.50451	9.23078	13.26259	12.75616	12.09183	0.00301	62.94465	35.75981	72.66674	22.53235	53.76542	93.13087	63.86231	27.15082	8.47643	17.41148	32.27955	52.98477
2018-05-09 03:23:00	359043379931766304	1.00000	5.59406	8.22157	16.77461	10.80809	13.99359	4.68537	10.00476	0.00057	68.88742	46.34901	63.32804	59.01228	67.49407	42.51578	0.12411	66.77346	27.36237	64.08200	45.87820	1.39679
2018-05-09 03:24:00	3590433799317661081	1.00000	15.21115	10.90922	9.95387	9.99051	11.53425	4.50994	18.16504	0.00086	58.02005	60.79810	44.11109	55.14899	21.29039	35.42343	99.02412	25.76936	42.39426	31.79131	34.60138	15.42203
