ts	imei	mwra	c.dogalize	c.android.gm	c.android.youtube	c.android.chrome	c.katana	c.raider	c.android.vending	c.UCMobile.x86	c.updateassist	c.UCMobile.intl
2018-05-11 00:25:00	3590433799317661347	1.00000	7.58025	7.47650	14.34366	13.81362	5.96565	51.65536	91.56982	5.57050	47.13351	37.43218
2018-05-11 00:26:00	3590433799317661180	1.00000	12.92989	11.53261	13.63192	9.65627	8.26821	59.67393	2.29373	53.02162	34.76270	59.03571
2018-05-11 00:27:00	3590433799317661446	1.00000	8.85220	8.49745	13.92109	13.45849	9.84428	71.18353	9.39803	23.01741	40.01893	35.56335
2018-05-11 00:28:00	8630330696303481198	1.00000	15.30341	11.82404	10.55456	7.76299	7.11706	61.56080	82.42719	17.35022	32.60624	79.82718
2018-05-11 00:29:00	3590433799317662170	0.00000	9.58806	10.07909	11.53269	11.75139	11.09419	40.20816	79.15009	4.75906	90.28660	20.74805
2018-05-11 00:30:00	3590433799317661636	1.00000	10.48330	9.50069	12.30771	12.32561	8.77519	49.98525	4.41522	59.54790	94.16920	20.76351
2018-05-11 00:31:00	3590433799317661321	1.00000	9.03698	12.61465	11.33963	12.81606	13.47515	47.10076	38.75313	8.41042	61.41271	37.26248
2018-05-11 00:32:00	8630330696303482196	1.00000	10.69910	11.81888	10.71181	12.54444	9.45751	54.99245	71.95400	90.55007	15.09875	36.76697
2018-05-11 00:33:00	359043379931766940	1.00000	13.79421	14.34230	13.26254	8.03839	7.54133	69.88508	19.86113	15.90684	8.48991	40.57111
2018-05-11 00:34:00	3590433799317662006	1.00000	13.66502	12.28451	10.42840	9.80948	6.93554	67.43517	25.45149	24.34037	70.85779	57.04739
2018-05-11 00:35:00	863033069630348032	1.00000	15.76305	10.13698	13.39011	9.97536	9.55379	52.53388	40.90839	25.94598	42.71231	12.19553
2018-05-11 00:36:00	3590433799317661263	1.00000	10.24125	12.78054	12.38158	8.13575	10.02527	61.15870	21.54556	22.08432	10.46980	66.81282
2018-05-11 00:37:00	8630330696303481263	0.00000	8.42267	9.63936	9.81967	7.38420	16.56322	46.66849	2.72812	83.51903	80.37554	76.87378
2018-05-11 00:38:00	359043379931766429	1.00000	12.18154	10.83924	14.55564	8.99948	7.43663	76.80524	76.68887	90.07812	21.73041	81.31422
2018-05-11 00:39:00	359043379931766650	1.00000	16.95767	10.48967	15.31938	7.18426	6.21827	40.04593	83.25359	8.41323	90.49807	36.89920
2018-05-11 00:40:00	8630330696303482188	0.00000	13.03666	10.74995	4.94222	9.76655	13.76854	42.53024	16.58040	55.13473	56.46795	7.27569
2018-05-11 00:41:00	359043379931766460	0.00000	8.07948	15.55125	7.04207	15.15800	11.83142	42.72321	52.35037	31.55421	27.53545	65.67030
2018-05-11 00:42:00	8630330696303482444	1.00000	12.30757	12.20304	10.84579	12.47861	9.88938	42.14217	85.88656	28.47793	6.42255	42.34747
2018-05-11 00:43:00	3590433799317661784	1.00000	8.05093	10.06472	11.29773	13.50254	9.23715	60.63983	49.58163	55.07241	52.11390	27.71192
2018-05-11 00:44:00	863033069630348743	1.00000	11.55439	7.34899	11.53429	9.34435	10.33527	31.50469	6.09303	92.41558	33.78028	1.86339
2018-05-11 00:45:00	3590433799317661958	1.00000	10.91376	10.17607	11.56737	11.54103	13.01686	54.31766	7.64496	82.58822	21.44482	98.54290
2018-05-11 00:46:00	863033069630348206	1.00000	9.66406	12.48378	10.26426	10.84754	11.24509	59.66800	15.04668	29.85635	38.39748	22.20893
2018-05-11 00:47:00	8630330696303481461	1.00000	14.37272	14.10785	13.83332	10.46580	9.31022	46.84166	39.08183	56.73760	54.78892	69.18207
2018-05-11 00:48:00	359043379931766031	1.00000	12.41972	12.33992	10.83852	7.58278	8.54625	53.91082	8.95989	83.51814	52.20726	10.17412
2018-05-11 00:49:00	359043379931766700	1.00000	13.11597	14.50991	13.86634	8.81156	10.84124	58.30456	97.61404	49.58660	1.42035	55.43614
2018-05-11 00:50:00	359043379931766825	1.00000	15.18444	9.42967	14.79193	7.21977	8.07118	41.24650	7.67533	29.66074	75.84082	40.87754
2018-05-11 00:51:00	359043379931766197	1.00000	6.29729	7.35578	15.46400	15.37489	6.44145	43.09527	35.07344	48.04558	1.97489	93.64290
2018-05-11 00:52:00	8630330696303482147	1.00000	9.77320	13.12084	12.70356	9.46568	9.98104	53.59772	22.57488	53.27044	61.68940	3.48365
2018-05-11 00:53:00	3590433799317662162	1.00000	16.27051	9.88178	15.28903	9.24958	12.53096	55.90110	47.55616	15.77657	20.22222	29.38307
2018-05-11 00:54:00	863033069630348537	0.00000	7.13033	7.07421	16.61839	9.06217	11.08035	34.22136	96.94514	18.10074	57.03437	81.28198
2018-05-11 00:55:00	3590433799317661339	1.00000	4.11342	7.14531	12.76878	12.21144	8.43873	51.16593	55.92287	56.06944	68.19640	86.90559
2018-05-11 00:56:00	3590433799317661016	1.00000	11.03054	6.42273	12.80411	13.74084	7.41853	64.81938	63.98427	97.83493	33.26569	21.96126
2018-05-11 00:57:00	359043379931766239	1.00000	9.36306	8.33706	12.29326	17.14810	8.77873	34.67540	47.01763	71.62243	27.26078	68.28050
2018-05-11 00:58:00	3590433799317661586	0.00000	10.87662	11.70450	13.57895	7.49066	12.41144	51.40514	96.91435	70.93223	67.37396	1.26428
2018-05-11 00:59:00	3590433799317662006	1.00000	13.21139	12.21225	8.10889	11.89643	9.41269	7.78042	95.90632	70.99630	71.60884	46.71887
2018-05-11 01:00:00	8630330696303481107	0.00000	9.40985	15.27520	11.06631	7.12763	10.89143	45.56914	14.40013	0.43404	76.07414	4.01056
2018-05-11 01:01:00	863033069630348198	1.00000	10.90507	9.54657	12.33437	12.05277	10.45568	58.15849	16.59911	91.05890	69.59526	94.76311
2018-05-11 01:02:00	8630330696303481685	0.00000	8.59866	10.27305	10.72778	11.76910	11.93054	53.45939	2.84316	9.84223	31.30995	1.89765
2018-05-11 01:03:00	8630330696303481222	1.00000	12.47925	13.06043	13.83135	9.27049	9.13608	63.20351	90.18514	12.20597	59.47624	1.84867
2018-05-11 01:04:00	8630330696303481826	0.00000	9.69330	13.43928	9.20778	12.99052	12.59705	40.95782	58.62860	53.26498	15.98736	49.57413
2018-05-11 01:05:00	3590433799317661677	0.00000	10.64996	10.67535	9.97952	9.17241	13.94184	34.30628	79.74749	94.57896	89.68454	45.87465
2018-05-11 01:06:00	863033069630348230	1.00000	11.50674	5.98908	13.39413	15.27584	3.89220	28.63977	41.68176	39.22373	97.14692	55.51086
2018-05-11 01:07:00	863033069630348073	1.00000	11.47302	8.55581	15.77518	10.17428	9.34581	58.50174	56.63295	29.69805	32.31939	96.15005
2018-05-11 01:08:00	3590433799317661925	0.00000	7.65631	12.88170	11.06213	12.21262	13.09849	43.30528	9.76131	59.85242	1.29749	40.92741
2018-05-11 01:09:00	8630330696303481289	0.00000	10.19882	9.40086	14.06730	6.80519	11.99653	38.59913	89.48964	61.40217	94.49819	88.36171
2018-05-11 01:10:00	3590433799317661172	0.00000	8.86886	12.21458	13.00369	9.69793	15.17971	53.61161	95.09700	69.82341	86.19151	52.27218
2018-05-11 01:11:00	8630330696303482337	0.00000	6.78696	5.75651	12.41357	12.05387	9.13384	30.15623	70.76541	17.30503	12.96456	39.71576
2018-05-11 01:12:00	863033069630348396	1.00000	8.68106	6.30472	13.92469	12.91281	8.00326	40.72782	69.77219	39.82385	89.91820	68.76500
2018-05-11 01:13:00	863033069630348461	1.00000	7.88508	7.61736	9.97710	9.44152	9.78416	54.67933	27.85568	13.37634	31.87097	92.83390
2018-05-11 01:14:00	359043379931766692	1.00000	8.90588	12.71967	12.69509	14.44426	11.29649	50.21086	0.12467	11.28200	88.85606	48.11019
2018-05-11 01:15:00	3590433799317661602	1.00000	10.87120	6.74506	11.17515	11.23719	9.03319	70.88807	95.38475	56.33373	80.37960	71.11315
2018-05-11 01:16:00	8630330696303481123	0.00000	8.75494	5.56798	12.14505	9.49658	12.72488	44.70959	68.37097	59.86602	5.65907	88.55958
2018-05-11 01:17:00	3590433799317661479	0.00000	6.59256	12.39612	12.37566	15.81176	12.61012	41.55776	69.79087	61.15350	61.38327	97.95301
2018-05-11 01:18:00	359043379931766676	0.00000	11.13074	14.48648	10.17716	6.86764	14.71274	14.74221	97.14549	79.43015	61.95339	78.70836
2018-05-11 01:19:00	8630330696303481503	1.00000	12.97285	10.52561	12.03713	9.41239	11.35313	35.11532	84.07406	5.22993	87.19424	19.92900
2018-05-11 01:20:00	863033069630348123	1.00000	9.94038	8.33521	11.34604	13.48845	9.15558	44.02410	90.59217	69.58560	79.13186	86.76679
2018-05-11 01:21:00	863033069630348164	1.00000	7.66849	6.37796	11.99071	8.93869	7.82717	42.56393	53.11870	73.60491	4.65601	93.34075
2018-05-11 01:22:00	3590433799317661206	1.00000	12.27749	14.82303	13.81426	7.64441	6.27900	60.35190	93.81285	32.48867	97.23229	5.28419
2018-05-11 01:23:00	8630330696303482188	0.00000	8.94664	9.57255	16.23705	11.02293	10.35309	63.63164	32.08553	88.79710	53.58024	39.52706
2018-05-11 01:24:00	3590433799317662220	0.00000	10.87580	13.68057	7.86080	11.62767	13.20729	61.11566	44.31221	14.21367	32.08690	82.56214
2018-05-11 01:25:00	3590433799317662022	1.00000	11.17605	8.73188	13.00209	14.89581	8.60862	24.41220	28.27612	37.91967	13.68654	46.14681
2018-05-11 01:26:00	8630330696303481073	1.00000	13.55618	16.52928	12.09151	10.45397	7.46022	49.44984	82.91176	63.52124	29.14616	16.96726
2018-05-11 01:27:00	863033069630348339	1.00000	13.24693	13.21222	13.47131	11.15381	9.77866	56.48410	77.13961	94.35106	78.66131	70.14069
2018-05-11 01:28:00	8630330696303482287	0.00000	10.11381	10.88078	11.44885	11.01423	13.65401	34.14138	78.84931	78.05148	42.49979	78.05510
2018-05-11 01:29:00	8630330696303481362	1.00000	14.85199	10.90682	15.40710	9.01985	9.65007	50.35071	47.93574	73.34921	22.47149	8.28473
2018-05-11 01:30:00	8630330696303481248	1.00000	14.76589	16.06202	13.13551	7.14396	14.42626	44.66368	42.45584	59.85913	62.59766	22.57571
2018-05-11 01:31:00	3590433799317662188	1.00000	8.49453	7.91961	14.33673	14.86378	7.38840	50.63514	8.94320	87.02520	86.45788	96.38578
2018-05-11 01:32:00	359043379931766973	0.00000	3.98702	16.44564	9.53987	17.37925	7.96756	48.89390	96.59433	91.18984	58.52663	81.88006
2018-05-11 01:33:00	8630330696303482220	1.00000	8.09224	11.55032	9.01313	11.14718	10.64347	21.36987	57.57604	55.82459	81.89109	19.42422
2018-05-11 01:34:00	3590433799317661776	0.00000	11.40308	15.54979	8.51880	11.95333	13.60326	41.37322	21.98690	96.11313	53.05485	13.76111
2018-05-11 01:35:00	8630330696303481776	1.00000	11.74909	13.07858	13.03747	14.37275	9.05448	36.78034	69.55078	28.19926	23.68425	60.41870
2018-05-11 01:36:00	863033069630348057	1.00000	10.22603	12.41864	12.11597	8.16421	7.45062	55.22512	28.85248	69.72640	64.14396	0.96118
2018-05-11 01:37:00	359043379931766130	1.00000	6.41700	6.13027	16.20775	14.26845	6.23804	37.35555	21.53461	58.66022	87.17292	40.60693
2018-05-11 01:38:00	8630330696303482345	0.00000	4.29826	13.41379	13.50474	16.73899	8.85436	56.03469	0.82069	17.58098	89.45492	97.76233
2018-05-11 01:39:00	3590433799317661347	1.00000	7.88190	10.06207	12.68658	9.38850	10.20731	72.83768	23.60020	20.34947	15.19064	60.25514
2018-05-11 01:40:00	359043379931766361	1.00000	10.33408	9.57469	13.13391	9.90431	10.64030	48.40572	1.85227	95.73167	69.38991	89.90096
2018-05-11 01:41:00	3590433799317661420	1.00000	3.29808	8.79227	15.27541	15.97843	7.61365	40.64100	15.95630	32.47956	44.10052	73.12888
2018-05-11 01:42:00	863033069630348883	0.00000	10.30877	8.20043	11.48046	7.78321	15.66115	59.33878	98.67781	10.26271	22.91581	44.00337
2018-05-11 01:43:00	359043379931766478	1.00000	10.80012	8.99627	11.28039	10.06725	11.79092	65.41375	40.58119	19.07543	76.70236	61.37372
2018-05-11 01:44:00	863033069630348297	1.00000	16.03869	9.76447	12.08008	7.84032	10.01983	41.21570	96.49569	34.53848	94.17833	26.85382
2018-05-11 01:45:00	8630330696303481495	1.00000	12.43774	11.95554	12.84346	7.79049	11.39942	58.92633	27.83095	75.92341	83.65819	97.04248
2018-05-11 01:46:00	863033069630348842	0.00000	11.61513	14.12957	9.17138	11.32716	11.97944	44.42436	8.16242	56.48971	45.25098	31.57771
2018-05-11 01:47:00	3590433799317661446	1.00000	14.32122	18.06055	12.70412	9.14066	7.41751	69.94078	6.18267	11.97381	1.36812	12.38235
2018-05-11 01:48:00	3590433799317662287	1.00000	14.47487	11.68891	12.08606	9.59373	6.87267	52.61773	81.39364	98.17135	71.70282	36.37986
2018-05-11 01:49:00	359043379931766270	1.00000	13.11281	12.76249	12.96219	8.59967	7.17013	60.02516	88.13285	93.94343	41.66822	65.78665
2018-05-11 01:50:00	863033069630348677	1.00000	11.91668	9.21659	12.86206	8.33433	9.70903	51.98187	96.48830	54.14524	95.87893	25.75818
2018-05-11 01:51:00	8630330696303481818	1.00000	13.02095	11.33169	13.63459	10.00548	7.16452	62.09384	71.67998	27.25390	37.15565	11.76110
2018-05-11 01:52:00	8630330696303481644	1.00000	15.97737	8.84284	14.35346	12.88653	8.07440	35.10799	5.37501	22.28779	87.63757	95.96684
2018-05-11 01:53:00	863033069630348750	0.00000	11.93304	11.51868	10.95087	9.05799	6.70505	70.34750	23.25765	56.41221	93.60790	57.98274
2018-05-11 01:54:00	3590433799317661602	1.00000	10.04229	11.26306	13.66332	8.12873	10.29246	63.39531	16.30170	94.59862	5.50572	43.75050
2018-05-11 01:55:00	8630330696303482105	1.00000	13.21521	7.20952	9.64323	14.52083	7.75406	39.46812	23.78252	22.26660	88.63288	47.07737
2018-05-11 01:56:00	359043379931766494	0.00000	9.15577	11.28796	9.96425	11.63269	12.18024	39.25172	29.31425	37.63172	24.62179	3.08338
2018-05-11 01:57:00	8630330696303481834	0.00000	8.36273	8.68709	15.47803	9.18261	15.57840	48.09488	78.05305	9.64740	54.85127	31.87064
2018-05-11 01:58:00	8630330696303482303	0.00000	12.69220	8.15865	11.77329	6.81492	11.62196	66.07919	43.17285	50.94861	11.63380	3.32893
2018-05-11 01:59:00	3590433799317661594	1.00000	11.86401	15.95728	12.84221	10.49395	7.80204	53.73257	91.81860	87.42690	75.76497	0.26346
2018-05-11 02:00:00	863033069630348313	0.00000	12.49387	8.44486	17.06539	7.27461	10.44571	68.60385	28.05617	67.90774	89.00521	11.63549
2018-05-11 02:01:00	8630330696303482287	1.00000	8.84853	10.60359	14.55391	13.70648	9.53269	47.89812	67.73331	86.78915	7.56939	70.63441
2018-05-11 02:02:00	3590433799317661131	1.00000	10.90812	18.46591	14.46850	11.23030	5.04437	64.10656	61.74119	17.66764	97.89429	17.41823
2018-05-11 02:03:00	3590433799317662428	1.00000	15.27027	12.67520	10.30815	7.14913	8.69461	54.18297	65.42090	2.18390	82.66428	72.06568
2018-05-11 02:04:00	8630330696303482360	1.00000	8.97687	7.43275	10.39626	9.27710	8.06368	70.70105	85.16010	81.08287	66.17936	75.76056
2018-05-11 02:05:00	359043379931766668	1.00000	8.18701	9.28097	13.15489	12.46842	9.91763	40.20652	74.34670	52.95692	28.55062	71.15421
2018-05-11 02:06:00	8630330696303482139	0.00000	11.01104	10.31758	10.40363	12.16070	11.07727	50.99116	7.31318	75.54415	37.83174	10.81159
2018-05-11 02:07:00	8630330696303481578	0.00000	10.06133	10.61808	14.12365	8.36379	11.36642	60.32158	5.95019	8.90213	80.69052	26.46927
2018-05-11 02:08:00	359043379931766494	1.00000	8.40846	7.00200	14.27127	12.47420	7.86411	47.66631	44.72157	92.71469	24.80028	92.26540
2018-05-11 02:09:00	8630330696303481727	1.00000	12.08074	12.22042	11.21492	9.57472	10.51725	44.29189	41.63341	69.89278	73.10222	15.37224
2018-05-11 02:10:00	3590433799317662196	0.00000	9.17654	14.53540	6.01519	13.11825	13.28989	50.09982	90.95714	87.32138	66.06331	86.01384
2018-05-11 02:11:00	3590433799317662147	1.00000	15.25525	8.56734	14.66130	7.33862	8.21916	49.21978	37.92314	20.60383	95.30823	27.10156
2018-05-11 02:12:00	863033069630348453	1.00000	8.76623	11.98998	11.96284	9.08381	9.00432	66.10555	83.29942	96.14536	47.60772	78.28096
2018-05-11 02:13:00	3590433799317661727	0.00000	7.27390	12.10688	11.74657	15.50237	12.05975	34.89552	65.39351	66.58459	50.56621	58.70091
2018-05-11 02:14:00	3590433799317662428	0.00000	11.34983	14.77758	8.60164	10.11548	13.73460	33.10406	63.21488	15.49387	38.42915	30.22634
2018-05-11 02:15:00	863033069630348073	0.00000	8.87213	10.44210	12.73330	10.59669	13.24563	35.26268	33.56247	51.24174	1.87335	27.00929
2018-05-11 02:16:00	359043379931766700	1.00000	10.62250	7.62740	12.14514	9.14936	10.15726	41.57151	11.97664	89.28643	32.22179	7.94117
2018-05-11 02:17:00	8630330696303481263	1.00000	12.77128	7.87208	13.60663	9.09262	8.30513	68.07445	86.40767	39.13044	68.29673	72.48131
2018-05-11 02:18:00	8630330696303481834	1.00000	12.87024	14.01186	12.75724	7.35648	9.84922	43.40731	63.24963	13.36329	87.50658	21.50101
2018-05-11 02:19:00	359043379931766288	1.00000	11.03048	9.48310	11.65539	13.97863	10.34190	50.11192	73.55026	97.14527	95.19292	80.49068
2018-05-11 02:20:00	3590433799317662089	1.00000	12.17983	8.43775	12.43762	12.21655	10.86735	42.43877	49.06489	4.00331	25.40616	84.59460
2018-05-11 02:21:00	3590433799317662287	0.00000	9.74659	11.89355	14.12959	7.93777	12.62357	67.23029	3.70607	55.48476	60.79438	58.27625
2018-05-11 02:22:00	863033069630348636	1.00000	10.15383	8.96577	12.52636	9.89131	11.53819	65.59974	78.21368	48.99504	49.44760	11.92948
2018-05-11 02:23:00	359043379931766809	0.00000	7.98664	11.97738	12.75918	13.24605	16.73162	41.56136	17.53162	30.62292	18.67185	73.66722
2018-05-11 02:24:00	8630330696303481479	1.00000	10.80937	10.73701	14.52522	13.33675	5.29278	51.07730	49.07239	82.06607	48.45439	62.50773
2018-05-11 02:25:00	359043379931766668	1.00000	14.68248	10.96878	12.87193	8.86865	7.98173	79.10097	46.52318	1.78434	74.70475	63.04129
2018-05-11 02:26:00	3590433799317662097	1.00000	6.47629	6.17950	14.66314	14.45493	7.57770	67.88988	63.40786	71.18986	69.72282	55.28805
2018-05-11 02:27:00	3590433799317661354	0.00000	11.29586	12.74790	9.27709	10.44726	17.15349	59.92584	47.23277	29.76347	48.97254	66.57409
2018-05-11 02:28:00	359043379931766197	0.00000	11.40038	13.31791	8.25898	10.90093	12.98870	55.46523	2.89062	8.45881	55.44178	14.28440
2018-05-11 02:29:00	863033069630348800	1.00000	10.74948	6.90315	10.13260	13.70350	6.23909	46.80890	33.05759	21.87452	62.68763	52.48945
2018-05-11 02:30:00	359043379931766478	1.00000	12.73343	12.35097	12.96328	9.27592	9.78827	46.25760	84.25701	66.47796	30.34674	25.19594
2018-05-11 02:31:00	3590433799317661305	1.00000	12.80472	10.42815	11.84661	6.44974	10.36421	47.45246	22.48247	34.55693	28.52161	33.14689
2018-05-11 02:32:00	3590433799317661800	1.00000	13.71285	14.29056	10.24493	8.20807	7.98869	60.51570	95.05034	25.46047	89.57820	6.73984
2018-05-11 02:33:00	8630330696303481636	0.00000	10.68216	10.21872	11.61459	9.33091	14.90388	32.01018	2.12069	22.15552	51.01149	75.05851
2018-05-11 02:34:00	8630330696303481834	1.00000	9.96016	13.35150	12.47060	10.79352	9.18790	40.85653	47.57987	15.26226	38.17439	40.16468
2018-05-11 02:35:00	8630330696303481255	0.00000	8.21437	12.35920	10.86405	14.38490	14.25556	22.22485	72.91909	74.41378	83.33177	13.93818
2018-05-11 02:36:00	359043379931766650	1.00000	7.81632	9.26517	11.64094	9.28124	9.79144	56.95151	14.99860	59.13943	50.34965	40.16598
2018-05-11 02:37:00	3590433799317662121	1.00000	9.73812	12.04744	12.96495	13.40583	11.56662	62.41110	90.95289	53.84881	48.48158	14.62835
2018-05-11 02:38:00	8630330696303481511	0.00000	10.03071	6.74199	11.85211	15.26591	9.19204	59.86959	24.54143	87.80712	49.97181	86.31948
2018-05-11 02:39:00	8630330696303481966	0.00000	12.35560	14.46069	12.59131	12.79670	7.83098	61.90925	52.06927	38.37032	51.60358	45.09220
2018-05-11 02:40:00	359043379931766056	1.00000	6.84794	11.98281	13.27956	13.59046	11.47145	35.88784	51.88117	31.15052	91.39725	75.45275
2018-05-11 02:41:00	3590433799317662014	1.00000	10.29280	11.03780	10.91354	12.33120	8.81917	62.04274	78.91864	12.91082	87.76741	78.70212
2018-05-11 02:42:00	863033069630348131	1.00000	15.69884	10.86504	12.86001	10.24597	6.21756	75.19176	48.65796	6.54496	40.03561	75.25663
2018-05-11 02:43:00	359043379931766528	0.00000	12.40215	8.10208	13.89032	9.68466	10.45060	52.50527	71.79466	14.96477	74.86553	35.61439
2018-05-11 02:44:00	3590433799317661412	1.00000	12.69263	15.83007	11.94314	8.45577	11.36689	57.88162	40.05790	6.05466	30.54760	20.67618
2018-05-11 02:45:00	8630330696303481099	1.00000	11.32087	8.41348	14.93776	14.75238	8.94948	65.25225	93.68118	84.08821	92.10760	66.03393
2018-05-11 02:46:00	3590433799317662022	1.00000	9.04972	7.66448	12.39106	10.05273	10.17171	42.16319	14.00245	44.05821	60.17936	84.97421
2018-05-11 02:47:00	3590433799317661933	1.00000	13.01454	15.37376	13.85078	11.56542	11.74323	20.08171	63.38126	55.53238	55.67249	82.86566
2018-05-11 02:48:00	863033069630348420	1.00000	8.68239	6.87808	12.95838	14.68557	6.97126	28.05746	0.18890	47.93948	78.38293	81.04421
2018-05-11 02:49:00	3590433799317662030	0.00000	14.29531	10.98039	13.71404	7.76936	10.42460	44.59599	77.07917	6.13745	92.38547	93.60929
2018-05-11 02:50:00	359043379931766148	1.00000	14.39497	14.64632	13.68064	10.98741	7.53768	29.14636	12.88003	49.21224	23.78383	96.74647
2018-05-11 02:51:00	359043379931766270	0.00000	7.30153	6.10813	15.76616	7.80485	13.51800	48.27396	1.93274	10.54974	66.70531	68.57020
2018-05-11 02:52:00	863033069630348941	0.00000	6.72637	9.38632	12.05463	14.04549	9.01889	64.66974	29.46056	50.39278	89.04599	82.97348
2018-05-11 02:53:00	8630330696303481420	1.00000	14.76221	11.06814	15.16609	8.00516	6.13603	51.68964	47.38115	65.56592	70.24354	40.92945
2018-05-11 02:54:00	359043379931766858	1.00000	9.44009	12.96231	10.73262	8.78898	8.93913	60.05466	40.95995	56.90796	61.83500	39.57197
2018-05-11 02:55:00	359043379931766338	1.00000	16.13410	9.25562	10.63773	6.89901	10.30254	31.83846	33.03993	27.78782	28.83631	24.20354
2018-05-11 02:56:00	359043379931766338	0.00000	10.31727	13.89748	6.41496	12.16232	12.09992	56.75705	6.52379	86.14604	91.60710	45.81753
2018-05-11 02:57:00	863033069630348602	0.00000	7.22144	7.45545	16.54457	19.18119	4.81905	52.53906	49.43847	54.04233	16.88231	81.58652
2018-05-11 02:58:00	359043379931766536	1.00000	10.61794	10.63675	12.99458	11.98824	10.50893	61.47645	35.44937	53.55015	82.76642	1.18379
2018-05-11 02:59:00	863033069630348974	0.00000	7.50540	8.00907	13.44366	9.43748	11.26367	64.21666	38.93890	5.11437	29.69066	0.62934
2018-05-11 03:00:00	3590433799317661362	1.00000	9.78953	7.07252	11.81185	15.38249	8.94772	49.06309	40.52528	18.45194	74.05288	21.86682
2018-05-11 03:01:00	863033069630348909	1.00000	10.73176	14.04802	11.03692	10.02599	11.15503	66.78752	17.01956	93.02631	8.47370	18.72235
2018-05-11 03:02:00	359043379931766023	1.00000	7.29831	10.79084	14.20483	12.35447	10.20639	60.64571	29.46661	11.87880	59.90453	29.38018
2018-05-11 03:03:00	359043379931766031	0.00000	8.86972	7.55388	14.10546	12.07772	13.77637	53.12812	60.03765	49.52660	89.25340	25.04038
2018-05-11 03:04:00	3590433799317661982	1.00000	13.99614	12.16791	14.98496	11.20116	11.79340	57.80455	27.12053	61.27806	16.18195	56.54854
2018-05-11 03:05:00	3590433799317661206	1.00000	10.58869	13.22945	8.37906	11.63946	14.67557	53.38910	39.41191	70.87313	82.16663	37.88172
2018-05-11 03:06:00	3590433799317662147	1.00000	8.18536	5.41539	12.45073	12.22234	7.61128	78.30998	26.04998	84.17038	38.04916	43.20267
2018-05-11 03:07:00	8630330696303481461	1.00000	9.23493	11.44162	16.23479	10.65936	9.80600	62.46889	87.38423	19.40679	55.61720	98.62608
2018-05-11 03:08:00	359043379931766718	1.00000	10.64742	10.06182	10.69979	11.95208	11.29915	60.69552	38.86357	61.79885	98.10888	68.30258
2018-05-11 03:09:00	8630330696303481099	1.00000	7.55057	12.33550	12.95166	13.22045	8.43899	50.93700	4.86086	66.98663	75.98074	33.18207
2018-05-11 03:10:00	359043379931766130	1.00000	9.25488	9.72403	14.66704	12.77768	8.57327	43.63549	81.02482	73.62209	63.59863	85.04466
2018-05-11 03:11:00	3590433799317661529	1.00000	15.62696	18.77843	12.13374	10.45055	8.84259	69.82392	83.83467	11.72285	14.15679	76.81377
2018-05-11 03:12:00	863033069630348503	0.00000	12.47206	12.28520	6.50680	11.16480	11.95306	51.71841	30.59212	53.04347	72.67966	20.74013
2018-05-11 03:13:00	3590433799317662378	0.00000	10.30460	13.71088	9.90668	12.21745	14.66429	48.07359	28.26655	8.18764	42.46079	92.92144
2018-05-11 03:14:00	863033069630348198	0.00000	6.49565	6.78114	11.77890	11.05398	15.64575	43.43196	79.92057	98.89411	89.96272	17.51021
2018-05-11 03:15:00	8630330696303481107	1.00000	15.29808	15.15568	13.39073	8.77114	10.16591	28.67339	77.61553	46.79959	40.95016	23.89612
2018-05-11 03:16:00	359043379931766759	1.00000	10.05284	13.60272	13.88531	10.93490	5.58548	55.01418	80.02588	27.79810	62.15228	55.91648
2018-05-11 03:17:00	8630330696303481271	1.00000	11.02083	6.31894	12.05720	9.56946	8.14365	41.70847	3.97019	52.35691	59.85674	91.45287
2018-05-11 03:18:00	8630330696303481537	0.00000	10.39442	12.34535	9.30429	10.29407	12.54725	55.52522	5.77349	7.82580	9.95277	54.67646
2018-05-11 03:19:00	3590433799317662089	1.00000	9.58891	8.18438	12.57067	10.69779	9.31779	37.77164	54.77192	74.79591	1.04621	44.60936
2018-05-11 03:20:00	863033069630348545	1.00000	9.67907	12.13955	12.76646	10.27400	11.30521	59.61233	74.39888	24.75907	55.02607	42.88379
2018-05-11 03:21:00	3590433799317661933	1.00000	10.45022	9.84835	14.27131	16.29546	8.35988	40.73918	71.37619	36.31423	54.30051	2.46955
2018-05-11 03:22:00	863033069630348818	0.00000	10.41740	12.13325	11.20233	10.91089	12.05512	59.55743	85.99541	36.32284	43.19102	61.30908
2018-05-11 03:23:00	8630330696303481719	1.00000	8.25834	9.37850	12.03672	12.26390	10.57043	44.51219	61.06879	71.62955	74.22043	48.03630
2018-05-11 03:24:00	3590433799317661404	1.00000	14.30547	12.29726	13.88467	7.29236	8.30300	78.75181	21.58136	49.91980	46.38695	29.22426
2018-05-11 03:25:00	8630330696303482113	1.00000	8.18698	14.55394	12.67463	10.91750	9.89098	37.50224	87.23031	3.16849	98.80672	23.88579
2018-05-11 03:26:00	359043379931766114	1.00000	11.33444	14.60100	11.21537	8.49972	11.37927	44.76290	47.24010	95.75352	75.11080	92.66409
2018-05-11 03:27:00	3590433799317661495	0.00000	8.06859	7.75885	14.18039	10.04551	15.38887	63.16694	25.43081	57.02894	38.25204	29.86126
2018-05-11 03:28:00	359043379931766809	1.00000	12.47472	9.57133	12.31846	13.29565	10.31952	35.20056	60.88214	65.98072	9.79131	97.63268
